dialogue_id,target,intra_dialogue_id,question,answer,candidates,candidates_scores,p_distribuition
11,belt,3,Is your item worn on the lower body?,Yes.,"[{'pajamas', 'tie', 'belt'}, {'pajamas', 'tie', 'belt'}, {'pajamas', 'tie', 'belt'}, {'blouse', 'pajamas', 'tie', 'belt'}, {'pajamas', 'tie', 'belt'}]","{'pajamas': 1.5833333333333333, 'tie': 1.5833333333333333, 'belt': 1.5833333333333333, 'blouse': 0.25}","{'pajamas': 0.3167, 'tie': 0.3167, 'belt': 0.3167, 'blouse': 0.05}"
11,belt,4,Is your item designed to be worn specifically at night?,No.,"[{'pajamas', 'tie', 'belt'}, {'pajamas', 'belt'}, {'pajamas', 'belt'}, {'pajamas', 'tie', 'belt'}, {'pajamas', 'belt'}]","{'pajamas': 2.1666666666666665, 'tie': 0.6666666666666666, 'belt': 2.1666666666666665}","{'pajamas': 0.4333, 'tie': 0.1333, 'belt': 0.4333}"
11,belt,5,Is your item designed to be worn around the waist?,"Yes! That's correct.   Congratulations, you guessed it right! My assigned item was ""belt"". Well done!","[{'belt'}, {'belt', 'pajamas', 'tie', 'blouse'}, {'belt'}, {'belt'}, {'belt'}]","{'belt': 4.25, 'pajamas': 0.25, 'tie': 0.25, 'blouse': 0.25}","{'belt': 0.85, 'pajamas': 0.05, 'tie': 0.05, 'blouse': 0.05}"
12,seal,0,Is the item an animal?,Yes.,"[{'chipmunk', 'deer', 'seal', 'hamster'}, {'chipmunk', 'deer', 'seal', 'hamster'}, {'chipmunk', 'deer', 'seal', 'hamster'}, {'chipmunk', 'deer', 'seal', 'hamster'}, {'chipmunk', 'deer', 'seal', 'hamster'}]","{'chipmunk': 1.25, 'deer': 1.25, 'seal': 1.25, 'hamster': 1.25}","{'chipmunk': 0.25, 'deer': 0.25, 'seal': 0.25, 'hamster': 0.25}"
12,seal,1,Is the animal a mammal?,Yes.,"[{'chipmunk', 'deer', 'hamster'}, {'chipmunk', 'deer', 'hamster'}, {'chipmunk', 'deer', 'hamster'}, {'chipmunk', 'deer', 'hamster'}, {'chipmunk', 'deer', 'hamster'}]","{'chipmunk': 1.6666666666666665, 'deer': 1.6666666666666665, 'hamster': 1.6666666666666665}","{'chipmunk': 0.3333, 'deer': 0.3333, 'hamster': 0.3333}"
12,seal,2,Is the animal a rodent?,No.,"[{'deer', 'seal'}, {'deer', 'hamster'}, {'deer', 'hamster'}, {'deer', 'seal'}, {'deer', 'hamster'}]","{'deer': 2.5, 'seal': 1.0, 'hamster': 1.5}","{'deer': 0.5, 'seal': 0.2, 'hamster': 0.3}"
12,seal,3,Is the animal a marine mammal?,Yes.,"[{'chipmunk', 'deer', 'seal', 'hamster'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}]","{'chipmunk': 0.25, 'deer': 0.25, 'seal': 4.25, 'hamster': 0.25}","{'chipmunk': 0.05, 'deer': 0.05, 'seal': 0.85, 'hamster': 0.05}"
12,seal,4,Is the animal a seal?,Yes! That's correct.,"[{'seal'}, set(), {'seal'}, {'seal'}, {'chipmunk', 'deer', 'seal', 'hamster'}]","{'seal': 3.25, 'chipmunk': 0.25, 'deer': 0.25, 'hamster': 0.25}","{'seal': 0.8125, 'chipmunk': 0.0625, 'deer': 0.0625, 'hamster': 0.0625}"
13,bear,0,Is your item an animal?,Yes.,"[{'squirrel', 'zebra', 'goat', 'bear'}, {'squirrel', 'zebra', 'goat', 'bear'}, {'squirrel', 'zebra', 'goat', 'bear'}, {'squirrel', 'zebra', 'goat', 'bear'}, {'squirrel', 'zebra', 'goat', 'bear'}]","{'squirrel': 1.25, 'zebra': 1.25, 'goat': 1.25, 'bear': 1.25}","{'squirrel': 0.25, 'zebra': 0.25, 'goat': 0.25, 'bear': 0.25}"
13,bear,1,Is your animal a zebra?,No.,"[{'squirrel', 'crowbar', 'goat', 'bear'}, {'squirrel', 'crowbar', 'goat', 'bear'}, {'squirrel', 'crowbar', 'goat', 'bear'}, {'squirrel', 'crowbar', 'goat', 'bear'}, {'squirrel', 'crowbar', 'goat', 'bear'}]","{'squirrel': 1.25, 'crowbar': 1.25, 'goat': 1.25, 'bear': 1.25}","{'squirrel': 0.25, 'crowbar': 0.25, 'goat': 0.25, 'bear': 0.25}"
13,bear,2,Is your animal a bear?,Yes! That's correct.,"[{'bear'}, {'bear'}, {'bear'}, {'bear'}, {'bear'}]",{'bear': 5.0},{'bear': 1.0}
14,seal,0,Is your item a weapon?,No.,"[{'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'goat'}, {'walrus', 'seal', 'goat'}, {'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'goat'}]","{'walrus': 1.4999999999999998, 'seal': 1.4999999999999998, 'goat': 1.4999999999999998, 'cougar': 0.5}","{'walrus': 0.3, 'seal': 0.3, 'goat': 0.3, 'cougar': 0.1}"
14,seal,1,Is your item an animal?,Yes.,"[{'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'goat', 'cougar'}]","{'walrus': 1.25, 'seal': 1.25, 'goat': 1.25, 'cougar': 1.25}","{'walrus': 0.25, 'seal': 0.25, 'goat': 0.25, 'cougar': 0.25}"
14,seal,2,Is your item a mammal?,Yes.,"[{'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'goat', 'cougar'}, {'walrus', 'seal', 'cougar'}, {'cougar', 'walrus', 'goat', 'seal'}]","{'walrus': 1.3333333333333333, 'seal': 1.3333333333333333, 'goat': 1.0, 'cougar': 1.3333333333333333}","{'walrus': 0.2667, 'seal': 0.2667, 'goat': 0.2, 'cougar': 0.2667}"
14,seal,3,Is your item a seal?,Yes! That's correct.,"[{'seal'}, {'seal'}, {'seal'}, {'seal'}, set()]",{'seal': 4.0},{'seal': 1.0}
15,missile,0,Does the item you have in mind belong in the category of animals?,No.,"[{'stick', 'bomb', 'missile', 'shotgun'}, {'stick', 'bomb', 'missile'}, {'buffalo', 'stick', 'sheep', 'bomb', 'missile', 'shotgun'}, {'stick', 'bomb', 'missile', 'shotgun'}, {'stick', 'bomb', 'missile'}]","{'stick': 1.3333333333333333, 'bomb': 1.3333333333333333, 'missile': 1.3333333333333333, 'shotgun': 0.6666666666666666, 'buffalo': 0.16666666666666666, 'sheep': 0.16666666666666666}","{'stick': 0.2667, 'bomb': 0.2667, 'missile': 0.2667, 'shotgun': 0.1333, 'buffalo': 0.0333, 'sheep': 0.0333}"
15,missile,1,Is the item you have in mind a weapon or explosive device?,Yes.,"[{'bomb', 'missile', 'shotgun'}, {'bomb', 'missile', 'shotgun'}, {'bomb', 'missile', 'shotgun'}, {'bomb', 'missile', 'shotgun'}, {'stick', 'bomb', 'missile', 'shotgun'}]","{'bomb': 1.5833333333333333, 'missile': 1.5833333333333333, 'shotgun': 1.5833333333333333, 'stick': 0.25}","{'bomb': 0.3167, 'missile': 0.3167, 'shotgun': 0.3167, 'stick': 0.05}"
15,missile,2,Is the item you have in mind a bomb?,No.,"[{'stick', 'missile', 'shotgun'}, {'missile', 'shotgun'}, {'bomb', 'missile', 'shotgun'}, {'missile', 'shotgun'}, {'missile', 'shotgun'}]","{'stick': 0.3333333333333333, 'missile': 2.1666666666666665, 'shotgun': 2.1666666666666665, 'bomb': 0.3333333333333333}","{'stick': 0.0667, 'missile': 0.4333, 'shotgun': 0.4333, 'bomb': 0.0667}"
15,missile,3,Is the item you have in mind a missile?,Yes! That's correct.,"[{'stick', 'bomb', 'missile', 'shotgun'}, {'missile'}, {'missile'}, {'missile'}, {'missile'}]","{'stick': 0.25, 'bomb': 0.25, 'missile': 4.25, 'shotgun': 0.25}","{'stick': 0.05, 'bomb': 0.05, 'missile': 0.85, 'shotgun': 0.05}"
16,spear,0,Is the item alive?,No.,"[{'pistol', 'dagger', 'deer', 'spear', 'goat', 'shotgun'}, {'pistol', 'dagger', 'deer', 'spear', 'goat', 'shotgun'}, {'spear', 'lion', 'shotgun', 'dagger', 'pistol', 'gorilla', 'deer', 'goat'}, {'spear', 'lion', 'shotgun', 'dagger', 'pistol', 'gorilla', 'deer', 'goat'}, {'pistol', 'dagger', 'deer', 'spear', 'goat', 'shotgun'}]","{'pistol': 0.7499999999999999, 'dagger': 0.7499999999999999, 'deer': 0.7499999999999999, 'spear': 0.7499999999999999, 'goat': 0.7499999999999999, 'shotgun': 0.7499999999999999, 'lion': 0.25, 'gorilla': 0.25}","{'pistol': 0.15, 'dagger': 0.15, 'deer': 0.15, 'spear': 0.15, 'goat': 0.15, 'shotgun': 0.15, 'lion': 0.05, 'gorilla': 0.05}"
16,spear,1,Is the item a weapon?,Yes.,"[{'spear', 'shotgun', 'pistol', 'dagger'}, {'spear', 'shotgun', 'pistol', 'dagger'}, {'spear', 'shotgun', 'pistol', 'dagger'}, {'spear', 'shotgun', 'pistol', 'dagger'}, {'spear', 'shotgun', 'pistol', 'dagger'}]","{'spear': 1.25, 'shotgun': 1.25, 'pistol': 1.25, 'dagger': 1.25}","{'spear': 0.25, 'shotgun': 0.25, 'pistol': 0.25, 'dagger': 0.25}"
16,spear,2,Is the item a dagger?,No.,"[{'spear', 'pistol', 'shotgun'}, {'spear', 'lion', 'shotgun', 'dagger', 'pistol', 'gorilla', 'deer', 'goat'}, {'spear', 'pistol', 'shotgun'}, {'spear', 'pistol', 'shotgun'}, set()]","{'spear': 1.125, 'pistol': 1.125, 'shotgun': 1.125, 'lion': 0.125, 'dagger': 0.125, 'gorilla': 0.125, 'deer': 0.125, 'goat': 0.125}","{'spear': 0.2812, 'pistol': 0.2812, 'shotgun': 0.2812, 'lion': 0.0312, 'dagger': 0.0312, 'gorilla': 0.0312, 'deer': 0.0312, 'goat': 0.0312}"
16,spear,3,Is the item a spear?,Yes! That's correct.,"[{'deer', 'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}]","{'deer': 0.5, 'spear': 4.5}","{'deer': 0.1, 'spear': 0.9}"
17,stick,0,Is the item an animal?,No.,"[{'stick', 'whip', 'knife', 'harpoon'}, {'stick', 'whip', 'knife', 'harpoon'}, {'stick', 'whip', 'knife', 'harpoon'}, {'stick', 'whip', 'knife', 'harpoon'}, {'stick', 'whip', 'knife', 'harpoon'}]","{'stick': 1.25, 'whip': 1.25, 'knife': 1.25, 'harpoon': 1.25}","{'stick': 0.25, 'whip': 0.25, 'knife': 0.25, 'harpoon': 0.25}"
17,stick,1,Is the item a tool or weapon?,It can be used as a tool.,"[{'stick', 'whip', 'knife', 'harpoon'}, {'stick', 'whip', 'knife', 'harpoon'}, {'stick', 'whip', 'knife', 'harpoon'}, {'stick', 'whip', 'knife', 'harpoon'}, {'stick', 'whip', 'knife', 'harpoon'}]","{'stick': 1.25, 'whip': 1.25, 'knife': 1.25, 'harpoon': 1.25}","{'stick': 0.25, 'whip': 0.25, 'knife': 0.25, 'harpoon': 0.25}"
17,stick,2,Is the item made of metal?,No.,"[{'stick', 'whip', 'harpoon'}, {'stick', 'whip'}, {'buffalo', 'stick', 'whip', 'seal', 'cow'}, {'stick', 'whip', 'harpoon'}, {'stick', 'whip', 'harpoon'}]","{'stick': 1.6999999999999997, 'whip': 1.6999999999999997, 'harpoon': 1.0, 'buffalo': 0.2, 'seal': 0.2, 'cow': 0.2}","{'stick': 0.34, 'whip': 0.34, 'harpoon': 0.2, 'buffalo': 0.04, 'seal': 0.04, 'cow': 0.04}"
17,stick,3,Is the item made of wood?,"Yes! That's correct.   Congratulations, you guessed it right! The item assigned to me is ""stick"". Well done! Would you like to play again?","[set(), {'stick'}, set(), {'stick'}, {'stick'}]",{'stick': 3.0},{'stick': 1.0}
18,caribou,0,Does your item grow on a vine?,No.,"[{'strawberry', 'porcupine', 'pumpkin', 'elephant', 'grapefruit', 'caribou', 'plum', 'hamster'}, {'strawberry', 'porcupine', 'caribou', 'plum', 'hamster', 'grapefruit'}, {'strawberry', 'porcupine', 'pumpkin', 'elephant', 'grapefruit', 'caribou', 'plum', 'hamster'}, {'porcupine', 'caribou', 'plum', 'pumpkin', 'hamster'}, {'strawberry', 'porcupine', 'pumpkin', 'elephant', 'grapefruit', 'caribou', 'plum', 'hamster'}]","{'strawberry': 0.5416666666666666, 'porcupine': 0.7416666666666667, 'pumpkin': 0.575, 'elephant': 0.375, 'grapefruit': 0.5416666666666666, 'caribou': 0.7416666666666667, 'plum': 0.7416666666666667, 'hamster': 0.7416666666666667}","{'strawberry': 0.1083, 'porcupine': 0.1483, 'pumpkin': 0.115, 'elephant': 0.075, 'grapefruit': 0.1083, 'caribou': 0.1483, 'plum': 0.1483, 'hamster': 0.1483}"
18,caribou,1,Is your item an animal?,Yes.,"[{'porcupine', 'caribou'}, {'porcupine', 'caribou', 'hamster'}, {'porcupine', 'caribou', 'hamster', 'elephant'}, {'porcupine', 'caribou', 'hamster'}, {'porcupine', 'caribou', 'hamster'}]","{'porcupine': 1.7499999999999998, 'caribou': 1.7499999999999998, 'hamster': 1.2499999999999998, 'elephant': 0.25}","{'porcupine': 0.35, 'caribou': 0.35, 'hamster': 0.25, 'elephant': 0.05}"
18,caribou,2,Is your item a mammal?,Yes.,"[{'strawberry', 'porcupine', 'pumpkin', 'elephant', 'grapefruit', 'caribou', 'plum', 'hamster'}, {'porcupine', 'elephant', 'caribou', 'hamster'}, {'porcupine', 'caribou', 'hamster'}, {'porcupine', 'caribou', 'hamster', 'elephant'}, {'porcupine', 'caribou', 'elephant'}]","{'strawberry': 0.125, 'porcupine': 1.2916666666666665, 'pumpkin': 0.125, 'elephant': 0.9583333333333333, 'grapefruit': 0.125, 'caribou': 1.2916666666666665, 'plum': 0.125, 'hamster': 0.9583333333333333}","{'strawberry': 0.025, 'porcupine': 0.2583, 'pumpkin': 0.025, 'elephant': 0.1917, 'grapefruit': 0.025, 'caribou': 0.2583, 'plum': 0.025, 'hamster': 0.1917}"
18,caribou,3,Is your item known for having quills?,No.,"[{'caribou', 'elephant'}, {'caribou', 'elephant'}, {'caribou', 'hamster'}, {'caribou', 'elephant'}, {'caribou', 'hamster'}]","{'caribou': 2.5, 'elephant': 1.5, 'hamster': 1.0}","{'caribou': 0.5, 'elephant': 0.3, 'hamster': 0.2}"
18,caribou,4,Is your item known for its long trunk?,No.,"[{'porcupine', 'caribou', 'hamster'}, {'caribou', 'hamster'}, {'porcupine', 'caribou', 'hamster'}, {'caribou', 'hamster', 'elephant'}, {'caribou', 'hamster'}]","{'porcupine': 0.6666666666666666, 'caribou': 1.9999999999999998, 'hamster': 1.9999999999999998, 'elephant': 0.3333333333333333}","{'porcupine': 0.1333, 'caribou': 0.4, 'hamster': 0.4, 'elephant': 0.0667}"
18,caribou,5,Is your item small in size compared to an elephant?,Yes.,"[{'porcupine', 'caribou', 'hamster'}, {'porcupine', 'hamster'}, {'strawberry', 'porcupine', 'caribou', 'plum', 'hamster'}, {'caribou', 'hamster'}, {'porcupine', 'caribou', 'hamster'}]","{'porcupine': 1.3666666666666665, 'caribou': 1.3666666666666665, 'hamster': 1.8666666666666665, 'strawberry': 0.2, 'plum': 0.2}","{'porcupine': 0.2733, 'caribou': 0.2733, 'hamster': 0.3733, 'strawberry': 0.04, 'plum': 0.04}"
18,caribou,6,Is your item a hamster?,No.,"[{'caribou', 'plum'}, {'porcupine', 'caribou'}, {'porcupine', 'caribou'}, {'porcupine', 'caribou'}, {'porcupine', 'caribou'}]","{'caribou': 2.5, 'plum': 0.5, 'porcupine': 2.0}","{'caribou': 0.5, 'plum': 0.1, 'porcupine': 0.4}"
18,caribou,7,Is your item a porcupine?,No.,"[{'caribou', 'plum'}, {'caribou'}, {'caribou'}, {'caribou', 'plum'}, {'caribou', 'hamster', 'plum'}]","{'caribou': 3.3333333333333335, 'plum': 1.3333333333333333, 'hamster': 0.3333333333333333}","{'caribou': 0.6667, 'plum': 0.2667, 'hamster': 0.0667}"
18,caribou,8,Is your item a caribou?,Yes! That's correct.,"[{'caribou'}, {'caribou'}, {'caribou'}, {'caribou'}, {'caribou'}]",{'caribou': 5.0},{'caribou': 1.0}
19,zebra,0,Is the item you have an animal?,Yes.,"[{'sheep', 'zebra', 'whale', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'whale', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'whale', 'otter'}]","{'sheep': 1.4166666666666665, 'zebra': 1.4166666666666665, 'whale': 0.75, 'otter': 1.4166666666666665}","{'sheep': 0.2833, 'zebra': 0.2833, 'whale': 0.15, 'otter': 0.2833}"
19,zebra,1,Does the animal you have live in the ocean?,No.,"[{'sheep', 'otter', 'tangerine', 'honeydew', 'cranberry', 'zebra', 'banana'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'otter', 'tangerine', 'honeydew', 'cranberry', 'zebra', 'banana'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}]","{'sheep': 1.2857142857142856, 'otter': 1.2857142857142856, 'tangerine': 0.2857142857142857, 'honeydew': 0.2857142857142857, 'cranberry': 0.2857142857142857, 'zebra': 1.2857142857142856, 'banana': 0.2857142857142857}","{'sheep': 0.2571, 'otter': 0.2571, 'tangerine': 0.0571, 'honeydew': 0.0571, 'cranberry': 0.0571, 'zebra': 0.2571, 'banana': 0.0571}"
19,zebra,2,Is the animal you have a mammal?,Yes.,"[{'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}]","{'sheep': 1.6666666666666665, 'zebra': 1.6666666666666665, 'otter': 1.6666666666666665}","{'sheep': 0.3333, 'zebra': 0.3333, 'otter': 0.3333}"
19,zebra,3,Is the animal you have commonly found on land?,Yes.,"[{'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}]","{'sheep': 1.6666666666666665, 'zebra': 1.6666666666666665, 'otter': 1.6666666666666665}","{'sheep': 0.3333, 'zebra': 0.3333, 'otter': 0.3333}"
19,zebra,4,Is the animal you have typically kept as a domesticated pet?,No.,"[{'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}]","{'sheep': 2.1666666666666665, 'zebra': 2.1666666666666665, 'otter': 0.6666666666666666}","{'sheep': 0.4333, 'zebra': 0.4333, 'otter': 0.1333}"
19,zebra,5,Is the animal you have commonly seen in a zoo?,Yes.,"[{'sheep', 'zebra', 'otter'}, {'sheep', 'zebra', 'otter'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra', 'otter'}]","{'sheep': 1.9999999999999998, 'zebra': 1.9999999999999998, 'otter': 1.0}","{'sheep': 0.4, 'zebra': 0.4, 'otter': 0.2}"
19,zebra,6,Is the animal you have black and white striped fur?,"Yes! That's correct.   Congratulations! You have successfully guessed that the item I was assigned is ""zebra"". Well done!","[{'sheep', 'otter', 'whale', 'zebra'}, {'zebra'}, {'sheep', 'zebra'}, {'sheep', 'otter', 'whale', 'zebra'}, {'zebra'}]","{'sheep': 1.0, 'otter': 0.5, 'whale': 0.5, 'zebra': 3.0}","{'sheep': 0.2, 'otter': 0.1, 'whale': 0.1, 'zebra': 0.6}"
20,cow,0,Is the item you are thinking of an animal?,Yes.,"[{'deer', 'beaver', 'seal', 'cow'}, {'deer', 'beaver', 'seal', 'cow'}, {'deer', 'beaver', 'seal', 'cow'}, {'deer', 'beaver', 'seal', 'cow'}, {'deer', 'beaver', 'seal', 'cow'}]","{'deer': 1.25, 'beaver': 1.25, 'seal': 1.25, 'cow': 1.25}","{'deer': 0.25, 'beaver': 0.25, 'seal': 0.25, 'cow': 0.25}"
20,cow,1,Is the animal you are thinking of a mammal?,Yes.,"[{'deer', 'beaver', 'seal', 'cow'}, {'deer', 'beaver', 'cow'}, {'deer', 'beaver', 'cow'}, {'deer', 'beaver', 'cow'}, {'deer', 'beaver', 'cow'}]","{'deer': 1.583333333333333, 'beaver': 1.583333333333333, 'seal': 0.25, 'cow': 1.583333333333333}","{'deer': 0.3167, 'beaver': 0.3167, 'seal': 0.05, 'cow': 0.3167}"
20,cow,2,Is the animal you are thinking of a herbivore?,Yes.,"[{'deer', 'cow'}, {'deer', 'beaver', 'cow'}, {'deer', 'cow'}, {'deer', 'cow'}, {'deer', 'cow'}]","{'deer': 2.333333333333333, 'cow': 2.333333333333333, 'beaver': 0.3333333333333333}","{'deer': 0.4667, 'cow': 0.4667, 'beaver': 0.0667}"
20,cow,3,Is the animal you are thinking of commonly found on farms?,Yes.,"[{'deer', 'cow'}, {'deer', 'cow'}, {'deer', 'cow'}, {'deer', 'cow'}, {'deer', 'cow'}]","{'deer': 2.5, 'cow': 2.5}","{'deer': 0.5, 'cow': 0.5}"
20,cow,4,Is the animal you are thinking of a cow?,Yes! That's correct.,"[{'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}]",{'cow': 5.0},{'cow': 1.0}
21,avocado,0,Is the item you are thinking of an animal?,No.,"[{'strawberry', 'giraffe', 'tangerine', 'deer', 'avocado', 'pineapple'}, {'strawberry', 'giraffe', 'tangerine', 'deer', 'avocado', 'pineapple'}, {'strawberry', 'giraffe', 'tangerine', 'deer', 'avocado', 'pineapple'}, {'strawberry', 'giraffe', 'tangerine', 'deer', 'avocado', 'pineapple'}, {'strawberry', 'tangerine', 'pineapple', 'avocado'}]","{'strawberry': 0.9166666666666666, 'giraffe': 0.6666666666666666, 'tangerine': 0.9166666666666666, 'deer': 0.6666666666666666, 'avocado': 0.9166666666666666, 'pineapple': 0.9166666666666666}","{'strawberry': 0.1833, 'giraffe': 0.1333, 'tangerine': 0.1833, 'deer': 0.1333, 'avocado': 0.1833, 'pineapple': 0.1833}"
21,avocado,1,Is the item you are thinking of a fruit?,Yes.,"[{'strawberry', 'tangerine', 'pineapple'}, {'strawberry', 'tangerine', 'pineapple'}, {'strawberry', 'tangerine', 'pineapple'}, {'strawberry', 'tangerine', 'pineapple'}, {'strawberry', 'tangerine', 'pineapple'}]","{'strawberry': 1.6666666666666665, 'tangerine': 1.6666666666666665, 'pineapple': 1.6666666666666665}","{'strawberry': 0.3333, 'tangerine': 0.3333, 'pineapple': 0.3333}"
21,avocado,2,Is the item you are thinking of red in color?,No.,"[{'strawberry', 'tangerine', 'pineapple'}, {'avocado', 'pineapple'}, {'strawberry', 'tangerine', 'pineapple'}, {'strawberry', 'tangerine', 'pineapple'}, {'avocado', 'pineapple'}]","{'strawberry': 1.0, 'tangerine': 1.0, 'pineapple': 1.9999999999999998, 'avocado': 1.0}","{'strawberry': 0.2, 'tangerine': 0.2, 'pineapple': 0.4, 'avocado': 0.2}"
21,avocado,3,Is the item you are thinking of green in color?,Yes.,"[{'strawberry', 'tangerine', 'pineapple', 'avocado'}, {'strawberry', 'tangerine', 'pineapple'}, {'strawberry', 'tangerine', 'avocado', 'pineapple'}, {'strawberry', 'tangerine', 'pineapple'}, {'strawberry', 'tangerine', 'avocado', 'pineapple'}]","{'strawberry': 1.4166666666666665, 'tangerine': 1.4166666666666665, 'pineapple': 1.4166666666666665, 'avocado': 0.75}","{'strawberry': 0.2833, 'tangerine': 0.2833, 'pineapple': 0.2833, 'avocado': 0.15}"
21,avocado,4,Is the item you are thinking of a pineapple?,No.,"[{'strawberry', 'tangerine', 'avocado'}, {'strawberry', 'tangerine', 'pineapple', 'avocado'}, {'strawberry', 'tangerine', 'pineapple', 'avocado'}, {'strawberry', 'tangerine', 'avocado'}, {'strawberry', 'tangerine', 'avocado'}]","{'strawberry': 1.4999999999999998, 'tangerine': 1.4999999999999998, 'avocado': 1.4999999999999998, 'pineapple': 0.5}","{'strawberry': 0.3, 'tangerine': 0.3, 'avocado': 0.3, 'pineapple': 0.1}"
21,avocado,5,Is the item you are thinking of an avocado?,Yes! That's correct.,"[{'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, set()]",{'avocado': 4.0},{'avocado': 1.0}
22,cherry,0,Is the item edible?,Yes.,"[{'grapefruit', 'cherry', 'pear', 'apple'}, {'grapefruit', 'cherry', 'pear', 'apple'}, {'grapefruit', 'cherry', 'pear', 'apple'}, {'grapefruit', 'cherry', 'pear', 'apple'}, {'grapefruit', 'cherry', 'pear', 'apple'}]","{'grapefruit': 1.25, 'cherry': 1.25, 'pear': 1.25, 'apple': 1.25}","{'grapefruit': 0.25, 'cherry': 0.25, 'pear': 0.25, 'apple': 0.25}"
22,cherry,1,Is the item a fruit?,Yes.,"[{'grapefruit', 'cherry', 'pear', 'apple'}, {'grapefruit', 'cherry', 'pear', 'apple'}, {'grapefruit', 'cherry', 'pear', 'apple'}, {'grapefruit', 'cherry', 'pear', 'apple'}, {'grapefruit', 'cherry', 'pear', 'apple'}]","{'grapefruit': 1.25, 'cherry': 1.25, 'pear': 1.25, 'apple': 1.25}","{'grapefruit': 0.25, 'cherry': 0.25, 'pear': 0.25, 'apple': 0.25}"
22,cherry,2,Is the item red when ripe?,Yes.,"[{'cherry', 'pear', 'grapefruit', 'apple'}, {'cherry', 'apple'}, {'cherry', 'apple'}, {'cherry', 'grapefruit'}, {'cherry', 'apple'}]","{'cherry': 2.25, 'pear': 0.25, 'grapefruit': 0.75, 'apple': 1.75}","{'cherry': 0.45, 'pear': 0.05, 'grapefruit': 0.15, 'apple': 0.35}"
22,cherry,3,Is the item a cherry?,Yes! That's correct.,"[{'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}]",{'cherry': 5.0},{'cherry': 1.0}
23,tomato,0,Is the item you have related to food?,Yes.,"[{'cranberry', 'tangerine', 'tomato', 'rhubarb'}, {'cranberry', 'tangerine', 'tomato', 'rhubarb'}, {'cranberry', 'tangerine', 'tomato', 'rhubarb'}, {'cranberry', 'tangerine', 'tomato', 'rhubarb'}, {'cranberry', 'tangerine', 'tomato', 'rhubarb'}]","{'cranberry': 1.25, 'tangerine': 1.25, 'tomato': 1.25, 'rhubarb': 1.25}","{'cranberry': 0.25, 'tangerine': 0.25, 'tomato': 0.25, 'rhubarb': 0.25}"
23,tomato,1,Is the item you have a tangerine?,No.,"[{'cranberry', 'tomato', 'rhubarb'}, {'cranberry', 'tomato', 'rhubarb'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato', 'rhubarb'}, {'cranberry', 'tomato', 'rhubarb'}]","{'cranberry': 1.833333333333333, 'tomato': 1.833333333333333, 'rhubarb': 1.3333333333333333}","{'cranberry': 0.3667, 'tomato': 0.3667, 'rhubarb': 0.2667}"
23,tomato,2,Is the item you have a tomato?,Yes! That's correct.,"[{'tomato'}, {'cranberry', 'tomato'}, {'tomato'}, {'cranberry', 'tomato'}, {'tomato'}]","{'tomato': 4.0, 'cranberry': 1.0}","{'tomato': 0.8, 'cranberry': 0.2}"
24,mink,0,Is the item edible?,No.,"[{'squirrel', 'whale', 'cow'}, {'whale', 'cow'}, {'whale', 'cow'}, {'squirrel', 'whale', 'cow'}, {'whale', 'cow'}]","{'squirrel': 0.6666666666666666, 'whale': 2.1666666666666665, 'cow': 2.1666666666666665}","{'squirrel': 0.1333, 'whale': 0.4333, 'cow': 0.4333}"
24,mink,1,Is the item an animal?,Yes.,"[{'squirrel', 'whale', 'cow'}, {'squirrel', 'whale', 'cow'}, {'squirrel', 'whale', 'cow'}, {'squirrel', 'whale', 'cow'}, {'squirrel', 'whale', 'cow'}]","{'squirrel': 1.6666666666666665, 'whale': 1.6666666666666665, 'cow': 1.6666666666666665}","{'squirrel': 0.3333, 'whale': 0.3333, 'cow': 0.3333}"
