dialogue_id,target,intra_dialogue_id,question,answer,candidates,candidates_scores,p_distribuition
22,cherry,4,Is the item you have red in color?,Yes.,"[{'cherry'}, {'pear', 'apple', 'grapefruit', 'cherry'}, {'apple', 'cherry'}, {'pear', 'apple', 'grapefruit', 'cherry'}, {'cherry'}]","{'cherry': 3.0, 'pear': 0.5, 'apple': 1.0, 'grapefruit': 0.5}","{'cherry': 0.6, 'pear': 0.1, 'apple': 0.2, 'grapefruit': 0.1}"
22,cherry,5,Is the item you have round in shape?,Yes.,"[{'pear', 'apple', 'grapefruit', 'cherry'}, {'cherry'}, {'pear', 'apple', 'grapefruit', 'cherry'}, {'cherry'}, {'cherry'}]","{'pear': 0.5, 'apple': 0.5, 'grapefruit': 0.5, 'cherry': 3.5}","{'pear': 0.1, 'apple': 0.1, 'grapefruit': 0.1, 'cherry': 0.7}"
22,cherry,6,Is the item you have a cherry?,Yes! That's correct.,"[{'pear', 'apple', 'grapefruit', 'cherry'}, {'pear', 'apple', 'grapefruit', 'cherry'}, {'pear', 'apple', 'grapefruit', 'cherry'}, {'cherry'}, {'pear', 'apple', 'grapefruit', 'cherry'}]","{'pear': 1.0, 'apple': 1.0, 'grapefruit': 1.0, 'cherry': 2.0}","{'pear': 0.2, 'apple': 0.2, 'grapefruit': 0.2, 'cherry': 0.4}"
23,tomato,0,Is the item you have an animal?,No.,"[{'tangerine', 'rhubarb', 'tomato', 'cranberry'}, {'tangerine', 'rhubarb', 'tomato', 'cranberry'}, {'tangerine', 'rhubarb', 'tomato', 'cranberry'}, {'tangerine', 'rhubarb', 'tomato', 'cranberry'}, {'tangerine', 'rhubarb', 'tomato', 'cranberry'}]","{'tangerine': 1.25, 'rhubarb': 1.25, 'tomato': 1.25, 'cranberry': 1.25}","{'tangerine': 0.25, 'rhubarb': 0.25, 'tomato': 0.25, 'cranberry': 0.25}"
23,tomato,1,Is the item you have a fruit or vegetable?,Yes.,"[{'tangerine', 'rhubarb', 'tomato', 'cranberry'}, {'tangerine', 'rhubarb', 'tomato', 'cranberry'}, {'tangerine', 'rhubarb', 'tomato', 'cranberry'}, {'tangerine', 'rhubarb', 'tomato', 'cranberry'}, {'tangerine', 'rhubarb', 'tomato', 'cranberry'}]","{'tangerine': 1.25, 'rhubarb': 1.25, 'tomato': 1.25, 'cranberry': 1.25}","{'tangerine': 0.25, 'rhubarb': 0.25, 'tomato': 0.25, 'cranberry': 0.25}"
23,tomato,2,Is the item you have a citrus fruit?,No.,"[{'rhubarb', 'tomato', 'cranberry'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'rhubarb', 'tomato', 'cranberry'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}]","{'rhubarb': 1.4166666666666665, 'tomato': 1.4166666666666665, 'cranberry': 1.4166666666666665, 'tangerine': 0.75}","{'rhubarb': 0.2833, 'tomato': 0.2833, 'cranberry': 0.2833, 'tangerine': 0.15}"
23,tomato,3,Is the item you have red in color?,Yes.,"[{'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}]","{'cranberry': 1.25, 'tomato': 1.25, 'tangerine': 1.25, 'rhubarb': 1.25}","{'cranberry': 0.25, 'tomato': 0.25, 'tangerine': 0.25, 'rhubarb': 0.25}"
23,tomato,4,Is the item you have commonly used in cooking or recipes?,Yes.,"[{'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}]","{'cranberry': 1.25, 'tomato': 1.25, 'tangerine': 1.25, 'rhubarb': 1.25}","{'cranberry': 0.25, 'tomato': 0.25, 'tangerine': 0.25, 'rhubarb': 0.25}"
23,tomato,5,Is the item you have known for its tart taste?,No.,"[{'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'tomato'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'tomato'}]","{'cranberry': 0.75, 'tomato': 2.75, 'tangerine': 0.75, 'rhubarb': 0.75}","{'cranberry': 0.15, 'tomato': 0.55, 'tangerine': 0.15, 'rhubarb': 0.15}"
23,tomato,6,Is the item you have often eaten raw?,Yes.,"[{'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}]","{'cranberry': 1.25, 'tomato': 1.25, 'tangerine': 1.25, 'rhubarb': 1.25}","{'cranberry': 0.25, 'tomato': 0.25, 'tangerine': 0.25, 'rhubarb': 0.25}"
23,tomato,7,Is the item you have commonly used in salads?,Yes.,"[{'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}]","{'cranberry': 0.25, 'tomato': 4.25, 'tangerine': 0.25, 'rhubarb': 0.25}","{'cranberry': 0.05, 'tomato': 0.85, 'tangerine': 0.05, 'rhubarb': 0.05}"
23,tomato,8,Is the item you have small and spherical in shape?,Yes.,"[{'cranberry', 'tomato', 'None', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'None', 'tangerine', 'rhubarb'}, {'None'}, {'None'}, {'None'}]","{'cranberry': 0.4, 'tomato': 0.4, 'None': 3.4, 'tangerine': 0.4, 'rhubarb': 0.4}","{'cranberry': 0.08, 'tomato': 0.08, 'None': 0.68, 'tangerine': 0.08, 'rhubarb': 0.08}"
23,tomato,9,Is the item you have a cranberry?,No.,"[{'', 'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'', 'cranberry', 'tomato', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'none', 'tangerine', 'rhubarb'}, {'cranberry', 'tomato', 'None', 'tangerine', 'rhubarb'}, {'None'}]","{'': 0.4, 'cranberry': 0.8, 'tomato': 0.8, 'tangerine': 0.8, 'rhubarb': 0.8, 'none': 0.2, 'None': 1.2}","{'': 0.08, 'cranberry': 0.16, 'tomato': 0.16, 'tangerine': 0.16, 'rhubarb': 0.16, 'none': 0.04, 'None': 0.24}"
23,tomato,10,Is the item you have a tomato?,Yes! That's correct.,"[{'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'cranberry', 'tomato', 'tangerine', 'rhubarb'}]","{'tomato': 4.25, 'cranberry': 0.25, 'tangerine': 0.25, 'rhubarb': 0.25}","{'tomato': 0.85, 'cranberry': 0.05, 'tangerine': 0.05, 'rhubarb': 0.05}"
24,mink,0,Is the item you have an animal?,Yes.,"[{'whale', 'squirrel', 'mink', 'cow'}, {'whale', 'squirrel', 'mink', 'cow'}, {'whale', 'squirrel', 'mink', 'cow'}, {'whale', 'squirrel', 'mink', 'cow'}, {'whale', 'squirrel', 'mink', 'cow'}]","{'whale': 1.25, 'squirrel': 1.25, 'mink': 1.25, 'cow': 1.25}","{'whale': 0.25, 'squirrel': 0.25, 'mink': 0.25, 'cow': 0.25}"
24,mink,1,Is the item you have a mammal?,Yes.,"[{'squirrel', 'cow'}, {'whale', 'squirrel', 'mink', 'cow'}, {'whale', 'squirrel', 'mink', 'cow'}, {'squirrel', 'whale', 'cow'}, {'whale', 'squirrel', 'mink', 'cow'}]","{'squirrel': 1.5833333333333333, 'cow': 1.5833333333333333, 'whale': 1.0833333333333333, 'mink': 0.75}","{'squirrel': 0.3167, 'cow': 0.3167, 'whale': 0.2167, 'mink': 0.15}"
24,mink,2,Is the item you have a land mammal?,Yes.,"[{'squirrel', 'cow'}, {'squirrel', 'mink', 'cow'}, {'squirrel', 'mink', 'cow'}, {'squirrel', 'mink', 'cow'}, {'squirrel', 'mink', 'cow'}]","{'squirrel': 1.833333333333333, 'cow': 1.833333333333333, 'mink': 1.3333333333333333}","{'squirrel': 0.3667, 'cow': 0.3667, 'mink': 0.2667}"
24,mink,3,Is the item you have a herbivore?,No.,"[{'mink'}, {'mink'}, {'mink'}, {'mink'}, {'squirrel', 'mink'}]","{'mink': 4.5, 'squirrel': 0.5}","{'mink': 0.9, 'squirrel': 0.1}"
24,mink,4,Is the item you have a carnivorous land mammal?,Yes.,"[{'mink'}, {'cow', 'whale', 'mink', 'squirrel'}, {'None'}, {'mink'}, {'cow', 'whale', 'mink', 'squirrel'}]","{'mink': 2.5, 'cow': 0.5, 'whale': 0.5, 'squirrel': 0.5, 'None': 1.0}","{'mink': 0.5, 'cow': 0.1, 'whale': 0.1, 'squirrel': 0.1, 'None': 0.2}"
24,mink,5,Is the item you have a mammal that is typically found in the ocean?,No.,"[{'mink'}, {'cow', 'whale', 'mink', 'squirrel'}, {'squirrel', 'mink'}, {'cow', 'whale', 'mink', 'squirrel'}, {'cow', 'whale', 'mink', 'squirrel'}]","{'mink': 2.25, 'cow': 0.75, 'whale': 0.75, 'squirrel': 1.25}","{'mink': 0.45, 'cow': 0.15, 'whale': 0.15, 'squirrel': 0.25}"
24,mink,6,Is the item you have a large carnivorous land mammal?,No.,"[{'whale', 'mink', 'squirrel', 'cow'}, {'squirrel', 'mink'}, {'cow', 'whale', 'mink', 'squirrel'}, {'cow', 'whale', 'mink', 'squirrel'}, {'cow', 'whale', 'mink', 'squirrel'}]","{'whale': 1.0, 'mink': 1.5, 'squirrel': 1.5, 'cow': 1.0}","{'whale': 0.2, 'mink': 0.3, 'squirrel': 0.3, 'cow': 0.2}"
24,mink,7,Is the item you have a small carnivorous land mammal?,Yes.,"[{'cow', 'whale', 'mink', 'squirrel'}, {'mink'}, {'cow', 'whale', 'mink', 'squirrel'}, {'cow', 'whale', 'mink', 'squirrel'}, {'cow', 'whale', 'mink', 'squirrel'}]","{'cow': 1.0, 'whale': 1.0, 'mink': 2.0, 'squirrel': 1.0}","{'cow': 0.2, 'whale': 0.2, 'mink': 0.4, 'squirrel': 0.2}"
24,mink,8,Is the item you have a member of the weasel family?,Yes.,"[{'cow', 'whale', 'mink', 'squirrel'}, {'mink'}, {'cow', 'whale', 'mink', 'squirrel'}, {'mink'}, {'mink'}]","{'cow': 0.5, 'whale': 0.5, 'mink': 3.5, 'squirrel': 0.5}","{'cow': 0.1, 'whale': 0.1, 'mink': 0.7, 'squirrel': 0.1}"
24,mink,9,Is the item you have a mink?,Yes! That's correct.,"[{'mink'}, {'cow', 'whale', 'mink', 'squirrel'}, {'cow', 'whale', 'mink', 'squirrel'}, {'mink'}, {'mink'}]","{'mink': 3.5, 'cow': 0.5, 'whale': 0.5, 'squirrel': 0.5}","{'mink': 0.7, 'cow': 0.1, 'whale': 0.1, 'squirrel': 0.1}"
25,gorilla,0,Is the item you have in mind an animal?,Yes.,"[{'dolphin', 'gorilla', 'walrus', 'sheep'}, {'dolphin', 'gorilla', 'walrus', 'sheep'}, {'dolphin', 'gorilla', 'walrus', 'sheep'}, {'dolphin', 'gorilla', 'walrus', 'sheep'}, {'dolphin', 'gorilla', 'walrus', 'sheep'}]","{'dolphin': 1.25, 'gorilla': 1.25, 'walrus': 1.25, 'sheep': 1.25}","{'dolphin': 0.25, 'gorilla': 0.25, 'walrus': 0.25, 'sheep': 0.25}"
25,gorilla,1,Is the animal you are thinking of a mammal?,Yes.,"[{'dolphin', 'gorilla', 'walrus', 'sheep'}, {'gorilla', 'walrus', 'dolphin'}, {'dolphin', 'gorilla', 'walrus', 'sheep'}, {'gorilla', 'walrus', 'dolphin'}, {'gorilla', 'walrus', 'dolphin'}]","{'dolphin': 1.4999999999999998, 'gorilla': 1.4999999999999998, 'walrus': 1.4999999999999998, 'sheep': 0.5}","{'dolphin': 0.3, 'gorilla': 0.3, 'walrus': 0.3, 'sheep': 0.1}"
25,gorilla,2,Is the mammal you are thinking of a land-dwelling animal?,Yes.,"[{'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'walrus'}, {'gorilla', 'walrus', 'sheep'}]","{'gorilla': 2.3333333333333335, 'sheep': 1.8333333333333333, 'walrus': 0.8333333333333333}","{'gorilla': 0.4667, 'sheep': 0.3667, 'walrus': 0.1667}"
25,gorilla,3,Is the animal you are thinking of a herbivore?,No.,"[{'walrus'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'walrus'}]","{'walrus': 2.0, 'gorilla': 3.0}","{'walrus': 0.4, 'gorilla': 0.6}"
25,gorilla,4,Is the mammal you are thinking of a large animal?,Yes.,"[{'gorilla', 'walrus'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}, {'gorilla'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}]","{'gorilla': 2.25, 'walrus': 1.25, 'dolphin': 0.75, 'sheep': 0.75}","{'gorilla': 0.45, 'walrus': 0.25, 'dolphin': 0.15, 'sheep': 0.15}"
25,gorilla,5,Is the mammal you are thinking of known for its intelligence?,Yes.,"[{'dolphin', 'sheep', 'walrus', 'gorilla'}, {'None'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}, {'gorilla'}, {'gorilla'}]","{'dolphin': 0.5, 'sheep': 0.5, 'walrus': 0.5, 'gorilla': 2.5, 'None': 1.0}","{'dolphin': 0.1, 'sheep': 0.1, 'walrus': 0.1, 'gorilla': 0.5, 'None': 0.2}"
25,gorilla,6,Is the mammal you are thinking of typically found in the water?,No.,"[{'dolphin', 'sheep', 'walrus', 'gorilla'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}, {'None'}, {'None'}]","{'dolphin': 0.75, 'sheep': 0.75, 'walrus': 0.75, 'gorilla': 0.75, 'None': 2.0}","{'dolphin': 0.15, 'sheep': 0.15, 'walrus': 0.15, 'gorilla': 0.15, 'None': 0.4}"
25,gorilla,7,Is the mammal you are thinking of often associated with jungles or forests?,Yes.,"[{'gorilla'}, {'gorilla'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}]","{'gorilla': 2.75, 'dolphin': 0.75, 'sheep': 0.75, 'walrus': 0.75}","{'gorilla': 0.55, 'dolphin': 0.15, 'sheep': 0.15, 'walrus': 0.15}"
25,gorilla,8,Is the mammal you are thinking of a gorilla?,Yes! That's correct.,"[{'gorilla'}, {'dolphin', 'sheep', 'walrus', 'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}]","{'gorilla': 4.25, 'dolphin': 0.25, 'sheep': 0.25, 'walrus': 0.25}","{'gorilla': 0.85, 'dolphin': 0.05, 'sheep': 0.05, 'walrus': 0.05}"
26,elk,0,Is your item an animal?,Yes.,"[{'lion', 'otter', 'seal', 'elk'}, {'lion', 'otter', 'seal', 'elk'}, {'lion', 'otter', 'seal', 'elk'}, {'lion', 'otter', 'seal', 'elk'}, {'lion', 'otter', 'seal', 'elk'}]","{'lion': 1.25, 'otter': 1.25, 'seal': 1.25, 'elk': 1.25}","{'lion': 0.25, 'otter': 0.25, 'seal': 0.25, 'elk': 0.25}"
26,elk,1,Is your animal aquatic?,No.,"[{'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}]","{'lion': 2.5, 'elk': 2.5}","{'lion': 0.5, 'elk': 0.5}"
26,elk,2,Is your animal a mammal?,Yes.,"[{'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}]","{'lion': 2.5, 'elk': 2.5}","{'lion': 0.5, 'elk': 0.5}"
26,elk,3,Is your animal a herbivore?,Yes.,"[{'elk'}, {'lion', 'seal', 'elk', 'otter'}, {'elk'}, {'elk'}, {'lion', 'seal', 'elk', 'otter'}]","{'elk': 3.5, 'lion': 0.5, 'seal': 0.5, 'otter': 0.5}","{'elk': 0.7, 'lion': 0.1, 'seal': 0.1, 'otter': 0.1}"
26,elk,4,Is your animal larger than a dog?,Yes.,"[{'lion', 'seal', 'elk', 'otter'}, {'elk'}, {'lion', 'seal', 'elk', 'otter'}, {'elk'}, {'lion', 'seal', 'elk', 'otter'}]","{'lion': 0.75, 'seal': 0.75, 'elk': 2.75, 'otter': 0.75}","{'lion': 0.15, 'seal': 0.15, 'elk': 0.55, 'otter': 0.15}"
26,elk,5,Is your animal found in Africa?,No.,"[{'elk'}, {'lion', 'seal', 'elk', 'otter'}, {'lion', 'seal', 'elk', 'otter'}, {'None'}, {'lion', 'seal', 'elk', 'otter'}]","{'elk': 1.75, 'lion': 0.75, 'seal': 0.75, 'otter': 0.75, 'None': 1.0}","{'elk': 0.35, 'lion': 0.15, 'seal': 0.15, 'otter': 0.15, 'None': 0.2}"
26,elk,6,Is your animal larger than a horse?,Yes.,"[{'elk'}, {'elk'}, {'elk'}, {'lion', 'seal', 'elk', 'otter'}, {'lion', 'seal', 'elk', 'otter'}]","{'elk': 3.5, 'lion': 0.5, 'seal': 0.5, 'otter': 0.5}","{'elk': 0.7, 'lion': 0.1, 'seal': 0.1, 'otter': 0.1}"
26,elk,7,Is your animal a herbivorous mammal larger than a horse that is found in North America?,Yes! That's correct.,"[{'elk'}, {'lion', 'seal', 'elk', 'otter'}, {'lion', 'seal', 'elk', 'otter'}, {'lion', 'seal', 'elk', 'otter'}, {'elk'}]","{'elk': 2.75, 'lion': 0.75, 'seal': 0.75, 'otter': 0.75}","{'elk': 0.55, 'lion': 0.15, 'seal': 0.15, 'otter': 0.15}"
27,pumpkin,0,Is the item you have an animal?,No.,"[{'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}]","{'mushroom': 1.25, 'peas': 1.25, 'cauliflower': 1.25, 'pumpkin': 1.25}","{'mushroom': 0.25, 'peas': 0.25, 'cauliflower': 0.25, 'pumpkin': 0.25}"
27,pumpkin,1,Is the item you have a plant?,Yes.,"[{'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'peas', 'cauliflower', 'pumpkin'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}]","{'mushroom': 1.0, 'peas': 1.3333333333333333, 'cauliflower': 1.3333333333333333, 'pumpkin': 1.3333333333333333}","{'mushroom': 0.2, 'peas': 0.2667, 'cauliflower': 0.2667, 'pumpkin': 0.2667}"
27,pumpkin,2,Is the item you have a fruit or vegetable?,Yes.,"[{'peas', 'cauliflower', 'pumpkin'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'peas', 'cauliflower', 'pumpkin'}, {'peas', 'cauliflower', 'pumpkin'}, {'peas', 'pumpkin'}]","{'peas': 1.7499999999999998, 'cauliflower': 1.2499999999999998, 'pumpkin': 1.7499999999999998, 'mushroom': 0.25}","{'peas': 0.35, 'cauliflower': 0.25, 'pumpkin': 0.35, 'mushroom': 0.05}"
27,pumpkin,3,Is the item you have a fruit?,No.,"[{'peas', 'cauliflower'}, {'peas', 'cauliflower'}, {'mushroom', 'peas', 'cauliflower'}, {'mushroom', 'peas', 'cauliflower', 'pumpkin'}, {'peas', 'cauliflower'}]","{'peas': 2.083333333333333, 'cauliflower': 2.083333333333333, 'mushroom': 0.5833333333333333, 'pumpkin': 0.25}","{'peas': 0.4167, 'cauliflower': 0.4167, 'mushroom': 0.1167, 'pumpkin': 0.05}"
27,pumpkin,4,Is the item you have a vegetable?,Yes.,"[{'peas', 'pumpkin'}, {'peas', 'cauliflower'}, {'peas', 'cauliflower'}, {'peas', 'cauliflower'}, {'peas', 'cauliflower'}]","{'peas': 2.5, 'pumpkin': 0.5, 'cauliflower': 2.0}","{'peas': 0.5, 'pumpkin': 0.1, 'cauliflower': 0.4}"
27,pumpkin,5,Is the item you have a leafy green vegetable?,No.,"[{'cauliflower'}, {'pumpkin', 'mushroom', 'cauliflower', 'peas'}, {'cauliflower'}, {'cauliflower', 'pumpkin', 'mushroom', 'peas'}, {'cauliflower', 'pumpkin', 'mushroom', 'peas'}]","{'cauliflower': 2.75, 'pumpkin': 0.75, 'mushroom': 0.75, 'peas': 0.75}","{'cauliflower': 0.55, 'pumpkin': 0.15, 'mushroom': 0.15, 'peas': 0.15}"
27,pumpkin,6,Is the item you have a root vegetable?,No.,"[{'peas', 'cauliflower'}, {'cauliflower', 'pumpkin', 'mushroom', 'peas'}, {'cauliflower'}, {'cauliflower'}, {'peas', 'cauliflower'}]","{'peas': 1.25, 'cauliflower': 3.25, 'pumpkin': 0.25, 'mushroom': 0.25}","{'peas': 0.25, 'cauliflower': 0.65, 'pumpkin': 0.05, 'mushroom': 0.05}"
27,pumpkin,7,"Is the item you have a vegetable from the brassica family? (such as broccoli, cabbage, or kale)",No.,"[{'cauliflower', 'pumpkin', 'mushroom', 'peas'}, {'cauliflower'}, {'peas'}, {'peas'}, {'cauliflower', 'pumpkin', 'mushroom', 'peas'}]","{'cauliflower': 1.5, 'pumpkin': 0.5, 'mushroom': 0.5, 'peas': 2.5}","{'cauliflower': 0.3, 'pumpkin': 0.1, 'mushroom': 0.1, 'peas': 0.5}"
27,pumpkin,8,Is the item you have a legume vegetable? (such as peas or beans),No.,"[{'None'}, {'cauliflower', 'pumpkin', 'mushroom', 'peas', 'None'}, {'mushroom'}, {'mushroom'}, {'cauliflower', 'pumpkin', 'mushroom', 'peas', 'None'}]","{'None': 1.4, 'cauliflower': 0.4, 'pumpkin': 0.4, 'mushroom': 2.4000000000000004, 'peas': 0.4}","{'None': 0.28, 'cauliflower': 0.08, 'pumpkin': 0.08, 'mushroom': 0.48, 'peas': 0.08}"
27,pumpkin,9,Is the item you have a mushroom?,No.,"[{'cauliflower'}, {'pumpkin', 'mushroom', 'cauliflower', 'none', 'peas'}, {'pumpkin', 'mushroom', 'cauliflower', 'peas'}, {'None'}, {'cauliflower', 'pumpkin'}]","{'cauliflower': 1.95, 'pumpkin': 0.95, 'mushroom': 0.45, 'none': 0.2, 'peas': 0.45, 'None': 1.0}","{'cauliflower': 0.39, 'pumpkin': 0.19, 'mushroom': 0.09, 'none': 0.04, 'peas': 0.09, 'None': 0.2}"
27,pumpkin,10,Is the item you have a cauliflower?,No.,"[{'pumpkin', 'mushroom', 'cauliflower', 'none', 'peas'}, {'None'}, {'None'}, {'pumpkin'}, {'pumpkin'}]","{'pumpkin': 2.2, 'mushroom': 0.2, 'cauliflower': 0.2, 'none': 0.2, 'peas': 0.2, 'None': 2.0}","{'pumpkin': 0.44, 'mushroom': 0.04, 'cauliflower': 0.04, 'none': 0.04, 'peas': 0.04, 'None': 0.4}"
27,pumpkin,11,Is the item you have a pumpkin?,Yes! That's correct.,"[{'pumpkin'}, {'pumpkin'}, {'pumpkin'}, {'pumpkin'}, {'pumpkin'}]",{'pumpkin': 5.0},{'pumpkin': 1.0}
28,beans,0,Is the item you are thinking of a food item?,Yes.,"[{'beans', 'deer', 'pig', 'beets', 'potato', 'radish'}, {'beans', 'deer', 'pig', 'beets', 'potato', 'radish'}, {'beans', 'deer', 'pig', 'beets', 'potato', 'radish'}, {'beans', 'deer', 'pig', 'beets', 'potato', 'radish'}, {'beans', 'deer', 'pig', 'beets', 'potato', 'radish'}]","{'beans': 0.8333333333333333, 'deer': 0.8333333333333333, 'pig': 0.8333333333333333, 'beets': 0.8333333333333333, 'potato': 0.8333333333333333, 'radish': 0.8333333333333333}","{'beans': 0.1667, 'deer': 0.1667, 'pig': 0.1667, 'beets': 0.1667, 'potato': 0.1667, 'radish': 0.1667}"
28,beans,1,Is the item you are thinking of a plant-based food item?,Yes.,"[{'beans', 'potato', 'radish', 'beets'}, {'beans', 'potato', 'radish', 'beets'}, {'beans', 'potato', 'radish', 'beets'}, {'beans', 'potato', 'radish', 'beets'}, {'beans', 'radish', 'beets'}]","{'beans': 1.3333333333333333, 'potato': 1.0, 'radish': 1.3333333333333333, 'beets': 1.3333333333333333}","{'beans': 0.2667, 'potato': 0.2, 'radish': 0.2667, 'beets': 0.2667}"
28,beans,2,Is the item you are thinking of a root vegetable?,No.,"[{'beans'}, {'beans'}, {'beans'}, {'beans'}, {'beans'}]",{'beans': 5.0},{'beans': 1.0}
28,beans,3,Is the item you are thinking of a leafy vegetable?,No.,"[{'beans'}, {'beans'}, {'beans'}, {'beans'}, {'beans'}]",{'beans': 5.0},{'beans': 1.0}
28,beans,4,"Is the item you are thinking of a legume? (e.g., beans, peas, lentils)",Yes! That's correct.,"[{'beans'}, {'beets', 'radish', 'beans', 'potato'}, {'beans'}, {'beets', 'radish', 'beans', 'potato'}, {'beans'}]","{'beans': 3.5, 'beets': 0.5, 'radish': 0.5, 'potato': 0.5}","{'beans': 0.7, 'beets': 0.1, 'radish': 0.1, 'potato': 0.1}"
29,potato,0,Is the item a vegetable?,Yes.,"[{'eggplant', 'onions', 'potato', 'pumpkin'}, {'eggplant', 'onions', 'potato', 'pumpkin'}, {'eggplant', 'onions', 'potato', 'pumpkin'}, {'eggplant', 'onions', 'potato', 'pumpkin'}, {'eggplant', 'onions', 'potato', 'pumpkin'}]","{'eggplant': 1.25, 'onions': 1.25, 'potato': 1.25, 'pumpkin': 1.25}","{'eggplant': 0.25, 'onions': 0.25, 'potato': 0.25, 'pumpkin': 0.25}"
29,potato,1,Is the item a root vegetable?,Yes.,"[{'potato'}, {'potato'}, {'potato'}, {'potato'}, {'onions', 'potato'}]","{'potato': 4.5, 'onions': 0.5}","{'potato': 0.9, 'onions': 0.1}"
29,potato,2,Is the item a potato?,Yes! That's correct.,"[{'potato'}, {'potato'}, {'potato'}, {'potato'}, {'potato'}]",{'potato': 5.0},{'potato': 1.0}
30,penguin,0,Is the item an article of clothing?,No.,"[{'bluejay', 'penguin', 'buzzard', 'vulture'}, {'bluejay', 'penguin', 'buzzard', 'vulture'}, {'bluejay', 'penguin', 'buzzard', 'vulture'}, {'bluejay', 'penguin', 'buzzard', 'vulture'}, {'bluejay', 'penguin', 'buzzard', 'vulture'}]","{'bluejay': 1.25, 'penguin': 1.25, 'buzzard': 1.25, 'vulture': 1.25}","{'bluejay': 0.25, 'penguin': 0.25, 'buzzard': 0.25, 'vulture': 0.25}"
30,penguin,1,Is the item a bird?,Yes.,"[{'bluejay', 'penguin', 'buzzard', 'vulture'}, {'bluejay', 'buzzard', 'vulture'}, {'bluejay', 'penguin', 'buzzard', 'vulture'}, {'bluejay', 'penguin', 'buzzard', 'vulture'}, {'bluejay', 'penguin', 'buzzard', 'vulture'}]","{'bluejay': 1.3333333333333333, 'penguin': 1.0, 'buzzard': 1.3333333333333333, 'vulture': 1.3333333333333333}","{'bluejay': 0.2667, 'penguin': 0.2, 'buzzard': 0.2667, 'vulture': 0.2667}"
30,penguin,2,Does the item have a black and white coloration?,Yes.,"[{'penguin'}, {'penguin'}, {'penguin'}, {'penguin'}, {'penguin'}]",{'penguin': 5.0},{'penguin': 1.0}
30,penguin,3,Is the item a penguin?,Yes! That's correct.,"[{'penguin'}, {'penguin'}, {'penguin'}, {'penguin'}, {'penguin'}]",{'penguin': 5.0},{'penguin': 1.0}
