dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
18,7,caribou,Is your item a porcupine?,No.,"[{'grapefruit', 'plum', 'caribou', 'strawberry'}, {'grapefruit', 'plum', 'strawberry'}, {'grapefruit', 'plum', 'strawberry'}, {'grapefruit', 'plum', 'caribou'}, {'grapefruit', 'plum'}, {'grapefruit', 'plum', 'strawberry'}, {'grapefruit', 'plum', 'strawberry'}, {'plum', 'caribou'}, {'grapefruit', 'plum', 'strawberry'}, {'grapefruit', 'plum', 'strawberry'}, {'grapefruit', 'plum', 'strawberry'}, {'grapefruit', 'strawberry'}, {'porcupine', 'hamster'}, {'porcupine', 'hamster', 'caribou'}, {'porcupine', 'hamster'}, {'grapefruit', 'plum', 'strawberry'}, {'grapefruit', 'plum', 'caribou'}, {'elephant'}, {'porcupine', 'hamster'}, {'porcupine', 'hamster', 'caribou'}]","{'grapefruit': 4.583333333333333, 'plum': 4.583333333333333, 'caribou': 2.083333333333333, 'strawberry': 3.4166666666666665, 'porcupine': 2.1666666666666665, 'hamster': 2.1666666666666665, 'elephant': 1.0}","{'grapefruit': 0.2292, 'plum': 0.2292, 'caribou': 0.1042, 'strawberry': 0.1708, 'porcupine': 0.1083, 'hamster': 0.1083, 'elephant': 0.05}"
18,8,caribou,Is your item a caribou?,Yes! That's correct.,"[{'grapefruit', 'elephant', 'plum', 'pumpkin', 'caribou', 'strawberry'}, {'caribou'}, {'caribou'}, {'caribou'}, {'grapefruit', 'elephant', 'plum', 'pumpkin', 'hamster', 'strawberry'}, {'grapefruit', 'elephant', 'plum', 'pumpkin', 'caribou', 'strawberry'}, {'hamster', 'caribou'}, {'caribou'}, {'caribou'}, {'grapefruit', 'elephant', 'plum', 'pumpkin', 'hamster', 'caribou', 'strawberry'}, {'caribou'}, {'grapefruit', 'plum', 'pumpkin', 'hamster', 'strawberry'}, {'caribou'}, {'Caribou'}, {'grapefruit', 'elephant', 'plum', 'pumpkin', 'caribou', 'strawberry'}, {'caribou'}, {'caribou'}, {'caribou'}, {'grapefruit', 'elephant', 'plum', 'pumpkin', 'caribou', 'strawberry'}, {'elephant', 'caribou'}]","{'grapefruit': 1.1761904761904762, 'elephant': 1.476190476190476, 'plum': 1.1761904761904762, 'pumpkin': 1.1761904761904762, 'caribou': 11.80952380952381, 'strawberry': 1.1761904761904762, 'hamster': 1.0095238095238095, 'Caribou': 1.0}","{'grapefruit': 0.0588, 'elephant': 0.0738, 'plum': 0.0588, 'pumpkin': 0.0588, 'caribou': 0.5905, 'strawberry': 0.0588, 'hamster': 0.0505, 'Caribou': 0.05}"
19,0,zebra,Is the item you have an animal?,Yes.,"[{'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}]","{'sheep': 6.666666666666664, 'otter': 6.666666666666664, 'zebra': 6.666666666666664}","{'sheep': 0.3333, 'otter': 0.3333, 'zebra': 0.3333}"
19,1,zebra,Does the animal you have live in the ocean?,No.,"[{'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'cranberry', 'honeydew', 'tangerine', 'banana', 'sheep', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}]","{'sheep': 6.499999999999998, 'otter': 6.333333333333331, 'zebra': 6.499999999999998, 'cranberry': 0.16666666666666666, 'honeydew': 0.16666666666666666, 'tangerine': 0.16666666666666666, 'banana': 0.16666666666666666}","{'sheep': 0.325, 'otter': 0.3167, 'zebra': 0.325, 'cranberry': 0.0083, 'honeydew': 0.0083, 'tangerine': 0.0083, 'banana': 0.0083}"
19,2,zebra,Is the animal you have a mammal?,Yes.,"[{'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'cranberry', 'zebra', 'honeydew', 'otter', 'tangerine', 'banana', 'sheep', 'whale'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'whale', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep', 'otter'}]","{'sheep': 9.125, 'otter': 9.625, 'cranberry': 0.125, 'zebra': 0.125, 'honeydew': 0.125, 'tangerine': 0.125, 'banana': 0.125, 'whale': 0.625}","{'sheep': 0.4562, 'otter': 0.4813, 'cranberry': 0.0063, 'zebra': 0.0063, 'honeydew': 0.0063, 'tangerine': 0.0063, 'banana': 0.0063, 'whale': 0.0312}"
19,3,zebra,Is the animal you have commonly found on land?,Yes.,"[{'sheep', 'otter', 'zebra'}, {'sheep', 'otter'}, {'sheep', 'otter'}, {'sheep'}, {'sheep', 'otter'}, {'sheep'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter'}, {'sheep'}, {'sheep'}, {'sheep'}, {'sheep'}, {'sheep'}, {'sheep', 'zebra'}, {'sheep'}, {'sheep'}, {'sheep', 'otter'}, {'sheep'}, {'sheep', 'otter'}]","{'sheep': 14.5, 'otter': 4.0, 'zebra': 1.5}","{'sheep': 0.725, 'otter': 0.2, 'zebra': 0.075}"
19,4,zebra,Is the animal you have typically kept as a domesticated pet?,No.,"[{'sheep'}, {'sheep', 'zebra'}, {'sheep'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'otter', 'zebra'}]","{'sheep': 8.499999999999998, 'zebra': 6.499999999999998, 'otter': 4.999999999999999}","{'sheep': 0.425, 'zebra': 0.325, 'otter': 0.25}"
19,5,zebra,Is the animal you have commonly seen in a zoo?,Yes.,"[{'sheep'}, {'sheep'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep'}, {'sheep', 'otter', 'zebra'}, {'sheep', 'zebra'}, {'sheep'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}, {'sheep', 'otter', 'zebra'}, {'sheep'}, {'sheep', 'zebra'}, {'sheep', 'zebra'}]","{'sheep': 12.000000000000002, 'otter': 1.0, 'zebra': 6.999999999999999}","{'sheep': 0.6, 'otter': 0.05, 'zebra': 0.35}"
19,6,zebra,Is the animal you have black and white striped fur?,"Yes! That's correct.   Congratulations! You have successfully guessed that the item I was assigned is ""zebra"". Well done!","[{'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}]",{'zebra': 20.0},{'zebra': 1.0}
20,0,cow,Is the item you are thinking of an animal?,Yes.,"[{'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'beaver', 'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'beaver', 'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'beaver', 'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}]","{'seal': 6.416666666666665, 'cow': 6.416666666666665, 'deer': 6.416666666666665, 'beaver': 0.75}","{'seal': 0.3208, 'cow': 0.3208, 'deer': 0.3208, 'beaver': 0.0375}"
20,1,cow,Is the animal you are thinking of a mammal?,Yes.,"[{'seal', 'cow', 'deer'}, {'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'beaver', 'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}, {'seal', 'cow', 'deer'}]","{'seal': 5.583333333333332, 'cow': 7.083333333333332, 'deer': 7.083333333333332, 'beaver': 0.25}","{'seal': 0.2792, 'cow': 0.3542, 'deer': 0.3542, 'beaver': 0.0125}"
20,2,cow,Is the animal you are thinking of a herbivore?,Yes.,"[{'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}, {'cow', 'deer'}]","{'cow': 10.0, 'deer': 10.0}","{'cow': 0.5, 'deer': 0.5}"
20,3,cow,Is the animal you are thinking of commonly found on farms?,Yes.,"[{'cow', 'deer'}, {'cow'}, {'cow'}, {'cow', 'deer'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow', 'deer'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}]","{'cow': 18.5, 'deer': 1.5}","{'cow': 0.925, 'deer': 0.075}"
20,4,cow,Is the animal you are thinking of a cow?,Yes! That's correct.,"[{'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}, {'cow'}]",{'cow': 20.0},{'cow': 1.0}
21,0,avocado,Is the item you are thinking of an animal?,No.,"[{'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}]","{'tangerine': 5.0, 'avocado': 5.0, 'pineapple': 5.0, 'strawberry': 5.0}","{'tangerine': 0.25, 'avocado': 0.25, 'pineapple': 0.25, 'strawberry': 0.25}"
21,1,avocado,Is the item you are thinking of a fruit?,Yes.,"[{'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'strawberry'}, {'tangerine', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}, {'tangerine', 'avocado', 'pineapple', 'strawberry'}]","{'tangerine': 4.583333333333333, 'avocado': 4.25, 'pineapple': 4.583333333333333, 'strawberry': 6.583333333333334}","{'tangerine': 0.2292, 'avocado': 0.2125, 'pineapple': 0.2292, 'strawberry': 0.3292}"
21,2,avocado,Is the item you are thinking of red in color?,No.,"[{'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'tangerine', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}]","{'avocado': 5.999999999999999, 'pineapple': 7.499999999999998, 'tangerine': 6.499999999999998}","{'avocado': 0.3, 'pineapple': 0.375, 'tangerine': 0.325}"
21,3,avocado,Is the item you are thinking of green in color?,Yes.,"[{'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'tangerine', 'avocado', 'pineapple'}, {'avocado'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}, {'avocado', 'pineapple'}]","{'avocado': 10.833333333333332, 'pineapple': 8.833333333333332, 'tangerine': 0.3333333333333333}","{'avocado': 0.5417, 'pineapple': 0.4417, 'tangerine': 0.0167}"
21,4,avocado,Is the item you are thinking of a pineapple?,No.,"[{'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'tangerine', 'avocado'}, {'avocado'}, {'avocado'}, {'tangerine', 'avocado'}, {'avocado'}, {'avocado'}, {'pineapple'}, {'avocado'}, {'avocado'}, {'tangerine', 'avocado', 'strawberry'}, {'avocado'}, {'avocado'}, {'avocado'}, {'tangerine', 'avocado'}]","{'avocado': 16.833333333333336, 'tangerine': 1.8333333333333333, 'pineapple': 1.0, 'strawberry': 0.3333333333333333}","{'avocado': 0.8417, 'tangerine': 0.0917, 'pineapple': 0.05, 'strawberry': 0.0167}"
21,5,avocado,Is the item you are thinking of an avocado?,Yes! That's correct.,"[{'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}]",{'avocado': 20.0},{'avocado': 1.0}
22,0,cherry,Is the item edible?,Yes.,"[{'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'apple', 'grapefruit', 'elephant', 'pear', 'platypus', 'cherry'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'apple', 'grapefruit', 'elephant', 'pear', 'platypus', 'cherry'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}]","{'grapefruit': 4.833333333333334, 'apple': 4.833333333333334, 'cherry': 4.833333333333334, 'pear': 4.833333333333334, 'elephant': 0.3333333333333333, 'platypus': 0.3333333333333333}","{'grapefruit': 0.2417, 'apple': 0.2417, 'cherry': 0.2417, 'pear': 0.2417, 'elephant': 0.0167, 'platypus': 0.0167}"
22,1,cherry,Is the item a fruit?,Yes.,"[{'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}, {'grapefruit', 'apple', 'cherry', 'pear'}]","{'grapefruit': 5.0, 'apple': 5.0, 'cherry': 5.0, 'pear': 5.0}","{'grapefruit': 0.25, 'apple': 0.25, 'cherry': 0.25, 'pear': 0.25}"
22,2,cherry,Is the item red when ripe?,Yes.,"[{'apple', 'cherry'}, {'cherry'}, {'grapefruit', 'apple', 'cherry'}, {'cherry'}, {'cherry'}, {'grapefruit', 'cherry'}, {'grapefruit', 'apple', 'cherry'}, {'grapefruit', 'apple', 'cherry'}, {'apple', 'cherry'}, {'cherry'}, {'grapefruit', 'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'grapefruit', 'apple', 'cherry'}, {'apple', 'cherry'}, {'apple', 'cherry'}, {'grapefruit', 'cherry'}, {'cherry'}, {'grapefruit', 'cherry'}]","{'apple': 3.333333333333333, 'cherry': 13.333333333333334, 'grapefruit': 3.333333333333333}","{'apple': 0.1667, 'cherry': 0.6667, 'grapefruit': 0.1667}"
22,3,cherry,Is the item a cherry?,Yes! That's correct.,"[{'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}]",{'cherry': 20.0},{'cherry': 1.0}
23,0,tomato,Is the item you have related to food?,Yes.,"[{'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}, {'rhubarb', 'tomato', 'tangerine', 'cranberry'}]","{'rhubarb': 5.0, 'tomato': 5.0, 'tangerine': 5.0, 'cranberry': 5.0}","{'rhubarb': 0.25, 'tomato': 0.25, 'tangerine': 0.25, 'cranberry': 0.25}"
23,1,tomato,Is the item you have a tangerine?,No.,"[{'rhubarb', 'tomato', 'cranberry'}, {'rhubarb', 'tomato', 'cranberry'}, {'rhubarb', 'tomato', 'cranberry'}, {'cranberry', 'mink', 'rhubarb', 'cheetah', 'tomato', 'hamster'}, {'rhubarb', 'tomato', 'cranberry'}, {'rhubarb', 'tomato', 'cranberry'}, {'rhubarb', 'tomato', 'cranberry'}, {'cranberry', 'mink', 'rhubarb', 'cheetah', 'tomato', 'hamster'}, {'rhubarb', 'tomato', 'cranberry'}, {'rhubarb', 'tomato', 'cranberry'}, {'rhubarb', 'tomato', 'cranberry'}, {'cranberry', 'mink', 'rhubarb', 'tomato', 'hamster'}, {'rhubarb', 'tomato', 'cranberry'}, {'rhubarb', 'tomato', 'cranberry'}, {'cranberry', 'mink', 'rhubarb', 'cheetah', 'tomato', 'hamster'}, {'cranberry', 'mink', 'rhubarb', 'tomato', 'hamster'}, {'rhubarb', 'tomato', 'cranberry'}, {'cranberry', 'rhubarb', 'tomato'}, {'rhubarb', 'tomato', 'cranberry'}, {'rhubarb', 'tomato', 'cranberry'}]","{'rhubarb': 5.8999999999999995, 'tomato': 5.8999999999999995, 'cranberry': 5.8999999999999995, 'mink': 0.8999999999999999, 'cheetah': 0.5, 'hamster': 0.8999999999999999}","{'rhubarb': 0.295, 'tomato': 0.295, 'cranberry': 0.295, 'mink': 0.045, 'cheetah': 0.025, 'hamster': 0.045}"
23,2,tomato,Is the item you have a tomato?,Yes! That's correct.,"[{'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}]",{'tomato': 20.0},{'tomato': 1.0}
24,0,mink,Is the item edible?,No.,"[{'squirrel', 'whale', 'mink'}, {'asparagus', 'mushroom', 'celery', 'mink', 'squirrel', 'radish', 'cow', 'whale'}, {'squirrel', 'whale', 'mink'}, {'squirrel', 'whale', 'mink'}, {'squirrel', 'whale', 'mink'}, {'asparagus', 'mushroom', 'celery', 'mink', 'squirrel', 'radish', 'cow', 'whale'}, {'squirrel', 'whale', 'mink'}, {'asparagus', 'mushroom', 'celery', 'mink', 'squirrel', 'radish', 'cow', 'whale'}, {'asparagus', 'mushroom', 'celery', 'mink', 'squirrel', 'radish', 'cow', 'whale'}, {'squirrel', 'whale', 'mink'}, {'asparagus', 'mushroom', 'celery', 'mink', 'squirrel', 'radish', 'cow', 'whale'}, {'squirrel', 'whale', 'mink'}, {'asparagus', 'mushroom', 'celery', 'radish'}, {'asparagus', 'mushroom', 'celery', 'mink', 'squirrel', 'radish', 'cow', 'whale'}, {'asparagus', 'mushroom', 'celery', 'mink', 'squirrel', 'radish', 'cow', 'whale'}, {'squirrel', 'whale', 'mink'}, {'squirrel', 'whale', 'mink'}, {'squirrel', 'whale', 'mink'}, {'squirrel', 'whale', 'mink'}, {'asparagus', 'mushroom', 'celery', 'mink', 'squirrel', 'radish', 'cow', 'whale'}]","{'squirrel': 4.666666666666667, 'whale': 4.666666666666667, 'mink': 4.666666666666667, 'asparagus': 1.25, 'mushroom': 1.25, 'celery': 1.25, 'radish': 1.25, 'cow': 1.0}","{'squirrel': 0.2333, 'whale': 0.2333, 'mink': 0.2333, 'asparagus': 0.0625, 'mushroom': 0.0625, 'celery': 0.0625, 'radish': 0.0625, 'cow': 0.05}"
