dialogue_id,target,intra_dialogue_id,question,answer,candidates,candidates_scores,p_distribuition
22,cherry,2,Is the item you have a citrus fruit?,No.,"[{'pear', 'apple', 'cherry'}, {'apple', 'pear', 'cherry'}, {'apple', 'pear', 'cherry', 'grapefruit'}, {'apple', 'pear', 'cherry'}, {'apple', 'pear', 'cherry', 'grapefruit'}]","{'pear': 1.5, 'apple': 1.5, 'cherry': 1.5, 'grapefruit': 0.5}","{'pear': 0.3, 'apple': 0.3, 'cherry': 0.3, 'grapefruit': 0.1}"
22,cherry,3,Is the item you have a small fruit?,Yes.,"[{'cherry', 'grapefruit'}, {'cherry', 'grapefruit'}, {'cherry'}, {'grapefruit'}, {'grapefruit'}]","{'cherry': 2.0, 'grapefruit': 3.0}","{'cherry': 0.4, 'grapefruit': 0.6}"
22,cherry,4,Is the item you have red in color?,Yes.,"[{'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}]",{'cherry': 5.0},{'cherry': 1.0}
22,cherry,5,Is the item you have round in shape?,Yes.,"[{'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}, {'cherry'}]",{'cherry': 5.0},{'cherry': 1.0}
22,cherry,6,Is the item you have a cherry?,Yes! That's correct.,"[{'cherry'}, {'cherry'}, {'cherry', 'grapefruit'}, {'cherry'}, {'cherry'}]","{'cherry': 4.5, 'grapefruit': 0.5}","{'cherry': 0.9, 'grapefruit': 0.1}"
23,tomato,0,Is the item you have an animal?,No.,"[{'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}]","{'tomato': 1.25, 'rhubarb': 1.25, 'cranberry': 1.25, 'tangerine': 1.25}","{'tomato': 0.25, 'rhubarb': 0.25, 'cranberry': 0.25, 'tangerine': 0.25}"
23,tomato,1,Is the item you have a fruit or vegetable?,Yes.,"[{'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}]","{'tomato': 1.25, 'rhubarb': 1.25, 'cranberry': 1.25, 'tangerine': 1.25}","{'tomato': 0.25, 'rhubarb': 0.25, 'cranberry': 0.25, 'tangerine': 0.25}"
23,tomato,2,Is the item you have a citrus fruit?,No.,"[{'tomato', 'rhubarb', 'cranberry'}, {'tomato', 'rhubarb', 'cranberry'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}, {'cranberry', 'rhubarb'}, {'cranberry', 'rhubarb'}]","{'tomato': 0.9166666666666666, 'rhubarb': 1.9166666666666665, 'cranberry': 1.9166666666666665, 'tangerine': 0.25}","{'tomato': 0.1833, 'rhubarb': 0.3833, 'cranberry': 0.3833, 'tangerine': 0.05}"
23,tomato,3,Is the item you have red in color?,Yes.,"[{'cranberry', 'rhubarb'}, {'cranberry', 'rhubarb'}, {'cranberry', 'rhubarb'}, {'tomato', 'rhubarb', 'cranberry'}, {'tomato', 'rhubarb', 'cranberry'}]","{'cranberry': 2.1666666666666665, 'rhubarb': 2.1666666666666665, 'tomato': 0.6666666666666666}","{'cranberry': 0.4333, 'rhubarb': 0.4333, 'tomato': 0.1333}"
23,tomato,4,Is the item you have commonly used in cooking or recipes?,Yes.,"[{'tomato', 'rhubarb', 'cranberry'}, {'tomato', 'rhubarb', 'cranberry'}, {'tomato', 'rhubarb', 'cranberry'}, {'tomato', 'rhubarb', 'cranberry'}, {'tomato', 'rhubarb', 'cranberry'}]","{'tomato': 1.6666666666666665, 'rhubarb': 1.6666666666666665, 'cranberry': 1.6666666666666665}","{'tomato': 0.3333, 'rhubarb': 0.3333, 'cranberry': 0.3333}"
23,tomato,5,Is the item you have known for its tart taste?,No.,"[{'cranberry', 'rhubarb'}, {'cranberry', 'rhubarb'}, {'cranberry', 'rhubarb'}, {'cranberry', 'rhubarb'}, {'tomato', 'rhubarb', 'cranberry'}]","{'cranberry': 2.3333333333333335, 'rhubarb': 2.3333333333333335, 'tomato': 0.3333333333333333}","{'cranberry': 0.4667, 'rhubarb': 0.4667, 'tomato': 0.0667}"
23,tomato,6,Is the item you have often eaten raw?,Yes.,"[{'tomato', 'rhubarb'}, {'tomato', 'rhubarb'}, {'tomato', 'rhubarb'}, {'tomato', 'rhubarb'}, {'tomato', 'rhubarb'}]","{'tomato': 2.5, 'rhubarb': 2.5}","{'tomato': 0.5, 'rhubarb': 0.5}"
23,tomato,7,Is the item you have commonly used in salads?,Yes.,"[{'tomato', 'rhubarb'}, {'tomato', 'rhubarb'}, {'tomato', 'rhubarb'}, {'cranberry', 'rhubarb'}, {'tomato', 'rhubarb'}]","{'tomato': 2.0, 'rhubarb': 2.5, 'cranberry': 0.5}","{'tomato': 0.4, 'rhubarb': 0.5, 'cranberry': 0.1}"
23,tomato,8,Is the item you have small and spherical in shape?,Yes.,"[{'tomato', 'cranberry'}, {'tomato', 'cranberry'}, {'tomato', 'cranberry'}, {'tomato', 'cranberry'}, {'tomato', 'cranberry'}]","{'tomato': 2.5, 'cranberry': 2.5}","{'tomato': 0.5, 'cranberry': 0.5}"
23,tomato,9,Is the item you have a cranberry?,No.,"[{'tomato', 'rhubarb', 'tangerine'}, {'tomato', 'rhubarb', 'tangerine'}, {'tomato', 'rhubarb', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry'}, {'tomato', 'rhubarb', 'tangerine'}]","{'tomato': 1.6666666666666665, 'rhubarb': 1.6666666666666665, 'tangerine': 1.3333333333333333, 'cranberry': 0.3333333333333333}","{'tomato': 0.3333, 'rhubarb': 0.3333, 'tangerine': 0.2667, 'cranberry': 0.0667}"
23,tomato,10,Is the item you have a tomato?,Yes! That's correct.,"[{'tomato', 'tangerine'}, {'tomato', 'tangerine'}, {'tomato', 'cranberry', 'tangerine'}, {'tomato', 'tangerine'}, {'tomato', 'rhubarb', 'cranberry', 'tangerine'}]","{'tomato': 2.083333333333333, 'tangerine': 2.083333333333333, 'cranberry': 0.5833333333333333, 'rhubarb': 0.25}","{'tomato': 0.4167, 'tangerine': 0.4167, 'cranberry': 0.1167, 'rhubarb': 0.05}"
24,mink,0,Is the item you have an animal?,Yes.,"[{'whale', 'squirrel', 'cow'}, {'whale', 'squirrel', 'cow'}, {'whale', 'squirrel', 'cow'}, {'whale', 'squirrel', 'cow'}, {'whale', 'squirrel', 'cow'}]","{'whale': 1.6666666666666665, 'squirrel': 1.6666666666666665, 'cow': 1.6666666666666665}","{'whale': 0.3333, 'squirrel': 0.3333, 'cow': 0.3333}"
24,mink,1,Is the item you have a mammal?,Yes.,"[{'mink', 'whale', 'cow'}, {'mink', 'whale', 'squirrel', 'cow'}, {'whale', 'squirrel', 'cow'}, {'whale', 'cow'}, {'mink', 'whale', 'cow'}]","{'mink': 0.9166666666666665, 'whale': 1.7499999999999998, 'cow': 1.7499999999999998, 'squirrel': 0.5833333333333333}","{'mink': 0.1833, 'whale': 0.35, 'cow': 0.35, 'squirrel': 0.1167}"
24,mink,2,Is the item you have a land mammal?,Yes.,"[{'squirrel', 'cow'}, {'squirrel', 'cow'}, {'mink', 'squirrel', 'cow'}, {'mink', 'squirrel', 'cow'}, {'squirrel', 'cow'}]","{'squirrel': 2.1666666666666665, 'cow': 2.1666666666666665, 'mink': 0.6666666666666666}","{'squirrel': 0.4333, 'cow': 0.4333, 'mink': 0.1333}"
24,mink,3,Is the item you have a herbivore?,No.,"[{'squirrel'}, {'squirrel', 'cow'}, {'squirrel'}, {'mink', 'squirrel', 'cow'}, {'mink', 'squirrel'}]","{'squirrel': 3.3333333333333335, 'cow': 0.8333333333333333, 'mink': 0.8333333333333333}","{'squirrel': 0.6667, 'cow': 0.1667, 'mink': 0.1667}"
24,mink,4,Is the item you have a carnivorous land mammal?,Yes.,"[{'mink'}, {'mink'}, {'mink', 'whale', 'squirrel', 'cow'}, {'mink'}, {'mink', 'squirrel'}]","{'mink': 3.75, 'whale': 0.25, 'squirrel': 0.75, 'cow': 0.25}","{'mink': 0.75, 'whale': 0.05, 'squirrel': 0.15, 'cow': 0.05}"
24,mink,5,Is the item you have a mammal that is typically found in the ocean?,No.,"[{'cow'}, {'mink', 'squirrel'}, {'mink'}, {'mink', 'squirrel'}, {'cow'}]","{'cow': 2.0, 'mink': 2.0, 'squirrel': 1.0}","{'cow': 0.4, 'mink': 0.4, 'squirrel': 0.2}"
24,mink,6,Is the item you have a large carnivorous land mammal?,No.,"[{'squirrel'}, {'mink', 'squirrel', 'cow'}, {'squirrel', 'cow'}, {'mink', 'whale', 'mushroom', 'celery', 'squirrel', 'radish', 'cow', 'asparagus'}, {'mink', 'whale', 'mushroom', 'celery', 'squirrel', 'radish', 'cow', 'asparagus'}]","{'squirrel': 2.083333333333333, 'mink': 0.5833333333333333, 'cow': 1.0833333333333333, 'whale': 0.25, 'mushroom': 0.25, 'celery': 0.25, 'radish': 0.25, 'asparagus': 0.25}","{'squirrel': 0.4167, 'mink': 0.1167, 'cow': 0.2167, 'whale': 0.05, 'mushroom': 0.05, 'celery': 0.05, 'radish': 0.05, 'asparagus': 0.05}"
24,mink,7,Is the item you have a small carnivorous land mammal?,Yes.,"[{'mink'}, {'mink'}, {'mink'}, {'mink'}, {'squirrel'}]","{'mink': 4.0, 'squirrel': 1.0}","{'mink': 0.8, 'squirrel': 0.2}"
24,mink,8,Is the item you have a member of the weasel family?,Yes.,"[{'mink'}, {'mink'}, {'squirrel'}, {'mink'}, {'mink'}]","{'mink': 4.0, 'squirrel': 1.0}","{'mink': 0.8, 'squirrel': 0.2}"
24,mink,9,Is the item you have a mink?,Yes! That's correct.,"[{'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}]",{'mink': 5.0},{'mink': 1.0}
25,gorilla,0,Is the item you have in mind an animal?,Yes.,"[{'sheep', 'gorilla', 'dolphin'}, {'sheep', 'gorilla', 'dolphin'}, {'sheep', 'gorilla', 'dolphin'}, {'sheep', 'gorilla', 'dolphin'}, {'sheep', 'gorilla', 'dolphin'}]","{'sheep': 1.6666666666666665, 'gorilla': 1.6666666666666665, 'dolphin': 1.6666666666666665}","{'sheep': 0.3333, 'gorilla': 0.3333, 'dolphin': 0.3333}"
25,gorilla,1,Is the animal you are thinking of a mammal?,Yes.,"[{'sheep', 'gorilla', 'dolphin'}, {'sheep', 'gorilla', 'dolphin'}, {'sheep', 'gorilla', 'dolphin'}, {'sheep', 'gorilla', 'dolphin'}, {'sheep', 'gorilla', 'dolphin'}]","{'sheep': 1.6666666666666665, 'gorilla': 1.6666666666666665, 'dolphin': 1.6666666666666665}","{'sheep': 0.3333, 'gorilla': 0.3333, 'dolphin': 0.3333}"
25,gorilla,2,Is the mammal you are thinking of a land-dwelling animal?,Yes.,"[{'sheep', 'gorilla'}, {'walrus', 'broccoli', 'mushroom', 'peas', 'sheep', 'potato', 'dolphin', 'gorilla'}, {'sheep', 'gorilla'}, {'sheep', 'gorilla'}, {'sheep', 'gorilla'}]","{'sheep': 2.125, 'gorilla': 2.125, 'walrus': 0.125, 'broccoli': 0.125, 'mushroom': 0.125, 'peas': 0.125, 'potato': 0.125, 'dolphin': 0.125}","{'sheep': 0.425, 'gorilla': 0.425, 'walrus': 0.025, 'broccoli': 0.025, 'mushroom': 0.025, 'peas': 0.025, 'potato': 0.025, 'dolphin': 0.025}"
25,gorilla,3,Is the animal you are thinking of a herbivore?,No.,"[{'sheep', 'gorilla'}, {'sheep'}, {'sheep'}, {'gorilla'}, {'sheep', 'gorilla'}]","{'sheep': 3.0, 'gorilla': 2.0}","{'sheep': 0.6, 'gorilla': 0.4}"
25,gorilla,4,Is the mammal you are thinking of a large animal?,Yes.,"[{'sheep', 'gorilla'}, {'sheep', 'gorilla'}, {'sheep', 'gorilla'}, {'sheep', 'gorilla'}, {'sheep', 'gorilla'}]","{'sheep': 2.5, 'gorilla': 2.5}","{'sheep': 0.5, 'gorilla': 0.5}"
25,gorilla,5,Is the mammal you are thinking of known for its intelligence?,Yes.,"[{'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}]",{'gorilla': 5.0},{'gorilla': 1.0}
25,gorilla,6,Is the mammal you are thinking of typically found in the water?,No.,"[{'gorilla'}, {'walrus', 'broccoli', 'mushroom', 'peas', 'sheep', 'potato', 'dolphin', 'gorilla'}, {'gorilla'}, {'walrus', 'broccoli', 'mushroom', 'peas', 'sheep', 'potato', 'dolphin', 'gorilla'}, {'sheep', 'gorilla'}]","{'gorilla': 2.75, 'walrus': 0.25, 'broccoli': 0.25, 'mushroom': 0.25, 'peas': 0.25, 'sheep': 0.75, 'potato': 0.25, 'dolphin': 0.25}","{'gorilla': 0.55, 'walrus': 0.05, 'broccoli': 0.05, 'mushroom': 0.05, 'peas': 0.05, 'sheep': 0.15, 'potato': 0.05, 'dolphin': 0.05}"
25,gorilla,7,Is the mammal you are thinking of often associated with jungles or forests?,Yes.,"[{'walrus', 'broccoli', 'mushroom', 'peas', 'sheep', 'potato', 'dolphin', 'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'walrus', 'broccoli', 'mushroom', 'peas', 'sheep', 'potato', 'dolphin', 'gorilla'}]","{'walrus': 0.25, 'broccoli': 0.25, 'mushroom': 0.25, 'peas': 0.25, 'sheep': 0.25, 'potato': 0.25, 'dolphin': 0.25, 'gorilla': 3.25}","{'walrus': 0.05, 'broccoli': 0.05, 'mushroom': 0.05, 'peas': 0.05, 'sheep': 0.05, 'potato': 0.05, 'dolphin': 0.05, 'gorilla': 0.65}"
25,gorilla,8,Is the mammal you are thinking of a gorilla?,Yes! That's correct.,"[{'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}]",{'gorilla': 5.0},{'gorilla': 1.0}
26,elk,0,Is your item an animal?,Yes.,"[{'otter', 'elk', 'seal', 'lion'}, {'otter', 'elk', 'seal', 'lion'}, {'otter', 'elk', 'seal', 'lion'}, {'otter', 'elk', 'seal', 'lion'}, {'otter', 'elk', 'seal', 'lion'}]","{'otter': 1.25, 'elk': 1.25, 'seal': 1.25, 'lion': 1.25}","{'otter': 0.25, 'elk': 0.25, 'seal': 0.25, 'lion': 0.25}"
26,elk,1,Is your animal aquatic?,No.,"[{'elk', 'lion'}, {'elk', 'lion'}, {'elk', 'lion'}, {'elk', 'lion'}, {'elk', 'lion'}]","{'elk': 2.5, 'lion': 2.5}","{'elk': 0.5, 'lion': 0.5}"
26,elk,2,Is your animal a mammal?,Yes.,"[{'elk', 'lion'}, {'otter', 'elk', 'lion'}, {'otter', 'elk', 'lion'}, {'otter', 'elk'}, {'otter', 'elk'}]","{'elk': 2.1666666666666665, 'lion': 1.1666666666666665, 'otter': 1.6666666666666665}","{'elk': 0.4333, 'lion': 0.2333, 'otter': 0.3333}"
26,elk,3,Is your animal a herbivore?,Yes.,"[{'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}]",{'elk': 5.0},{'elk': 1.0}
26,elk,4,Is your animal larger than a dog?,Yes.,"[{'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}]",{'elk': 5.0},{'elk': 1.0}
26,elk,5,Is your animal found in Africa?,No.,"[{'elk', 'lion'}, {'elk', 'lion'}, {'elk'}, {'elk'}, {'elk'}]","{'elk': 4.0, 'lion': 1.0}","{'elk': 0.8, 'lion': 0.2}"
26,elk,6,Is your animal larger than a horse?,Yes.,"[{'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}]",{'elk': 5.0},{'elk': 1.0}
26,elk,7,Is your animal a herbivorous mammal larger than a horse that is found in North America?,Yes! That's correct.,"[{'elk'}, {'elk', 'lion'}, {'elk'}, {'elk'}, {'celery', 'otter', 'tomato', 'elk', 'seal', 'pumpkin', 'lion', 'asparagus'}]","{'elk': 3.625, 'lion': 0.625, 'celery': 0.125, 'otter': 0.125, 'tomato': 0.125, 'seal': 0.125, 'pumpkin': 0.125, 'asparagus': 0.125}","{'elk': 0.725, 'lion': 0.125, 'celery': 0.025, 'otter': 0.025, 'tomato': 0.025, 'seal': 0.025, 'pumpkin': 0.025, 'asparagus': 0.025}"
27,pumpkin,0,Is the item you have an animal?,No.,"[{'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}]","{'pumpkin': 1.25, 'mushroom': 1.25, 'peas': 1.25, 'cauliflower': 1.25}","{'pumpkin': 0.25, 'mushroom': 0.25, 'peas': 0.25, 'cauliflower': 0.25}"
27,pumpkin,1,Is the item you have a plant?,Yes.,"[{'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}]","{'pumpkin': 1.25, 'mushroom': 1.25, 'peas': 1.25, 'cauliflower': 1.25}","{'pumpkin': 0.25, 'mushroom': 0.25, 'peas': 0.25, 'cauliflower': 0.25}"
27,pumpkin,2,Is the item you have a fruit or vegetable?,Yes.,"[{'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}]","{'pumpkin': 1.25, 'mushroom': 1.25, 'peas': 1.25, 'cauliflower': 1.25}","{'pumpkin': 0.25, 'mushroom': 0.25, 'peas': 0.25, 'cauliflower': 0.25}"
27,pumpkin,3,Is the item you have a fruit?,No.,"[{'mushroom', 'cauliflower'}, {'cauliflower'}, {'mushroom', 'cauliflower'}, {'mushroom', 'cauliflower'}, {'mushroom', 'cauliflower'}]","{'mushroom': 2.0, 'cauliflower': 3.0}","{'mushroom': 0.4, 'cauliflower': 0.6}"
27,pumpkin,4,Is the item you have a vegetable?,Yes.,"[{'cauliflower'}, {'pumpkin', 'mushroom', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'cauliflower'}, {'pumpkin', 'mushroom', 'cauliflower'}]","{'cauliflower': 2.9166666666666665, 'pumpkin': 0.9166666666666665, 'mushroom': 0.9166666666666665, 'peas': 0.25}","{'cauliflower': 0.5833, 'pumpkin': 0.1833, 'mushroom': 0.1833, 'peas': 0.05}"
27,pumpkin,5,Is the item you have a leafy green vegetable?,No.,"[{'pumpkin', 'cauliflower'}, {'pumpkin', 'mushroom', 'peas', 'cauliflower'}, {'pumpkin', 'mushroom', 'cauliflower'}, {'pumpkin', 'mushroom', 'cauliflower'}, {'pumpkin', 'cauliflower'}]","{'pumpkin': 1.9166666666666665, 'cauliflower': 1.9166666666666665, 'mushroom': 0.9166666666666665, 'peas': 0.25}","{'pumpkin': 0.3833, 'cauliflower': 0.3833, 'mushroom': 0.1833, 'peas': 0.05}"
27,pumpkin,6,Is the item you have a root vegetable?,No.,"[{'pumpkin', 'cauliflower'}, {'mushroom', 'cauliflower'}, {'pumpkin', 'cauliflower'}, {'pumpkin', 'cauliflower'}, {'pumpkin', 'cauliflower'}]","{'pumpkin': 2.0, 'cauliflower': 2.5, 'mushroom': 0.5}","{'pumpkin': 0.4, 'cauliflower': 0.5, 'mushroom': 0.1}"
27,pumpkin,7,"Is the item you have a vegetable from the brassica family? (such as broccoli, cabbage, or kale)",No.,"[{'pumpkin', 'mushroom'}, {'pumpkin'}, {'pumpkin', 'cauliflower'}, {'pumpkin'}, {'pumpkin', 'cauliflower'}]","{'pumpkin': 3.5, 'mushroom': 0.5, 'cauliflower': 1.0}","{'pumpkin': 0.7, 'mushroom': 0.1, 'cauliflower': 0.2}"
27,pumpkin,8,Is the item you have a legume vegetable? (such as peas or beans),No.,"[{'pumpkin', 'cauliflower'}, {'pumpkin', 'cauliflower'}, {'pumpkin', 'cauliflower'}, {'pumpkin', 'cauliflower'}, {'cauliflower'}]","{'pumpkin': 2.0, 'cauliflower': 3.0}","{'pumpkin': 0.4, 'cauliflower': 0.6}"
27,pumpkin,9,Is the item you have a mushroom?,No.,"[{'cauliflower'}, {'pumpkin', 'cauliflower'}, {'cauliflower'}, {'cauliflower'}, {'pumpkin'}]","{'cauliflower': 3.5, 'pumpkin': 1.5}","{'cauliflower': 0.7, 'pumpkin': 0.3}"
27,pumpkin,10,Is the item you have a cauliflower?,No.,"[{'pumpkin'}, {'pumpkin', 'peas'}, {'pumpkin', 'peas'}, {'pumpkin', 'peas'}, {'pumpkin'}]","{'pumpkin': 3.5, 'peas': 1.5}","{'pumpkin': 0.7, 'peas': 0.3}"
27,pumpkin,11,Is the item you have a pumpkin?,Yes! That's correct.,"[{'pumpkin'}, {'pumpkin'}, {'pumpkin'}, {'pumpkin'}, {'pumpkin'}]",{'pumpkin': 5.0},{'pumpkin': 1.0}
28,beans,0,Is the item you are thinking of a food item?,Yes.,"[{'pig', 'potato', 'radish', 'bison', 'beans', 'beets'}, {'pig', 'potato', 'radish', 'bison', 'beans', 'beets', 'deer'}, {'pig', 'potato', 'radish', 'bison', 'beans', 'beets', 'deer'}, {'pig', 'potato', 'radish', 'bison', 'beans', 'beets', 'deer'}, {'pig', 'potato', 'radish', 'bison', 'beans', 'beets', 'deer'}]","{'pig': 0.7380952380952381, 'potato': 0.7380952380952381, 'radish': 0.7380952380952381, 'bison': 0.7380952380952381, 'beans': 0.7380952380952381, 'beets': 0.7380952380952381, 'deer': 0.5714285714285714}","{'pig': 0.1476, 'potato': 0.1476, 'radish': 0.1476, 'bison': 0.1476, 'beans': 0.1476, 'beets': 0.1476, 'deer': 0.1143}"
28,beans,1,Is the item you are thinking of a plant-based food item?,Yes.,"[{'beans', 'potato', 'radish', 'beets'}, {'beans', 'potato', 'radish', 'beets'}, {'beans', 'potato', 'radish', 'beets'}, {'beans', 'potato', 'radish', 'beets'}, {'beans', 'potato', 'radish', 'beets'}]","{'beans': 1.25, 'potato': 1.25, 'radish': 1.25, 'beets': 1.25}","{'beans': 0.25, 'potato': 0.25, 'radish': 0.25, 'beets': 0.25}"
28,beans,2,Is the item you are thinking of a root vegetable?,No.,"[{'beans', 'potato', 'radish', 'beets'}, {'whale', 'bison'}, {'whale', 'pig', 'bison', 'beans', 'deer'}, {'whale', 'pig', 'bison', 'beans', 'deer'}, {'beans', 'whale', 'pig', 'deer'}]","{'beans': 0.9, 'potato': 0.25, 'radish': 0.25, 'beets': 0.25, 'whale': 1.15, 'bison': 0.8999999999999999, 'pig': 0.65, 'deer': 0.65}","{'beans': 0.18, 'potato': 0.05, 'radish': 0.05, 'beets': 0.05, 'whale': 0.23, 'bison': 0.18, 'pig': 0.13, 'deer': 0.13}"
28,beans,3,Is the item you are thinking of a leafy vegetable?,No.,"[{'beans', 'beets'}, {'beans', 'pig', 'bison'}, {'beans'}, {'beans', 'beets'}, {'beans', 'radish', 'beets'}]","{'beans': 2.6666666666666665, 'beets': 1.3333333333333333, 'pig': 0.3333333333333333, 'bison': 0.3333333333333333, 'radish': 0.3333333333333333}","{'beans': 0.5333, 'beets': 0.2667, 'pig': 0.0667, 'bison': 0.0667, 'radish': 0.0667}"
28,beans,4,"Is the item you are thinking of a legume? (e.g., beans, peas, lentils)",Yes! That's correct.,"[{'beans', 'radish', 'beets'}, {'beans', 'potato', 'radish', 'beets'}, {'beans'}, {'beans', 'radish', 'beets'}, {'beans'}]","{'beans': 2.9166666666666665, 'radish': 0.9166666666666665, 'beets': 0.9166666666666665, 'potato': 0.25}","{'beans': 0.5833, 'radish': 0.1833, 'beets': 0.1833, 'potato': 0.05}"
29,potato,0,Is the item a vegetable?,Yes.,"[{'eggplant', 'onions', 'potato', 'pumpkin'}, {'eggplant', 'onions', 'potato', 'pumpkin'}, {'eggplant', 'onions', 'potato', 'pumpkin'}, {'eggplant', 'onions', 'potato', 'pumpkin'}, {'eggplant', 'onions', 'potato', 'pumpkin'}]","{'eggplant': 1.25, 'onions': 1.25, 'potato': 1.25, 'pumpkin': 1.25}","{'eggplant': 0.25, 'onions': 0.25, 'potato': 0.25, 'pumpkin': 0.25}"
29,potato,1,Is the item a root vegetable?,Yes.,"[{'onions', 'potato'}, {'onions', 'potato'}, {'onions', 'potato'}, {'onions', 'potato'}, {'onions', 'potato'}]","{'onions': 2.5, 'potato': 2.5}","{'onions': 0.5, 'potato': 0.5}"
29,potato,2,Is the item a potato?,Yes! That's correct.,"[{'potato'}, {'potato'}, {'potato'}, {'potato'}, {'eggplant', 'onions', 'potato', 'pumpkin'}]","{'potato': 4.25, 'eggplant': 0.25, 'onions': 0.25, 'pumpkin': 0.25}","{'potato': 0.85, 'eggplant': 0.05, 'onions': 0.05, 'pumpkin': 0.05}"
30,penguin,0,Is the item an article of clothing?,No.,"[{'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}]","{'penguin': 1.25, 'bluejay': 1.25, 'vulture': 1.25, 'buzzard': 1.25}","{'penguin': 0.25, 'bluejay': 0.25, 'vulture': 0.25, 'buzzard': 0.25}"
30,penguin,1,Is the item a bird?,Yes.,"[{'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}]","{'penguin': 1.25, 'bluejay': 1.25, 'vulture': 1.25, 'buzzard': 1.25}","{'penguin': 0.25, 'bluejay': 0.25, 'vulture': 0.25, 'buzzard': 0.25}"
30,penguin,2,Does the item have a black and white coloration?,Yes.,"[{'penguin'}, {'penguin'}, {'penguin', 'vulture', 'buzzard'}, {'penguin'}, {'penguin'}]","{'penguin': 4.333333333333334, 'vulture': 0.3333333333333333, 'buzzard': 0.3333333333333333}","{'penguin': 0.8667, 'vulture': 0.0667, 'buzzard': 0.0667}"
30,penguin,3,Is the item a penguin?,Yes! That's correct.,"[{'penguin'}, {'penguin', 'bluejay', 'vulture', 'buzzard'}, {'penguin'}, {'penguin'}, {'penguin'}]","{'penguin': 4.25, 'bluejay': 0.25, 'vulture': 0.25, 'buzzard': 0.25}","{'penguin': 0.85, 'bluejay': 0.05, 'vulture': 0.05, 'buzzard': 0.05}"
31,stork,0,Is the item you have in mind a bird?,Yes.,"[{'stork', 'eagle', 'parakeet', 'woodpecker'}, {'stork', 'eagle', 'parakeet', 'woodpecker'}, {'stork', 'eagle', 'parakeet', 'woodpecker'}, {'stork', 'eagle', 'parakeet', 'woodpecker'}, {'stork', 'eagle', 'parakeet', 'woodpecker'}]","{'stork': 1.25, 'eagle': 1.25, 'parakeet': 1.25, 'woodpecker': 1.25}","{'stork': 0.25, 'eagle': 0.25, 'parakeet': 0.25, 'woodpecker': 0.25}"
