dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
10,13,tie,"My apologies for the misunderstanding. Based on the given information, the item you have is a tie.",Yes! That's correct. Well done! The item assigned to me is indeed a tie.,"[{'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}]",{'tie': 20.0},{'tie': 1.0}
11,0,belt,Is the item an animal?,No.,"[{'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}]","{'belt': 5.0, 'tie': 5.0, 'blouse': 5.0, 'pajamas': 5.0}","{'belt': 0.25, 'tie': 0.25, 'blouse': 0.25, 'pajamas': 0.25}"
11,1,belt,Is the item a piece of clothing?,Yes.,"[{'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'belt', 'tie', 'blouse', 'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}]","{'belt': 5.0, 'tie': 5.0, 'blouse': 5.0, 'pajamas': 5.0}","{'belt': 0.25, 'tie': 0.25, 'blouse': 0.25, 'pajamas': 0.25}"
11,2,belt,Is the item typically worn on the upper body?,No.,"[{'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}]","{'belt': 10.0, 'pajamas': 10.0}","{'belt': 0.5, 'pajamas': 0.5}"
11,3,belt,Is the item typically worn on the lower body?,Yes.,"[{'pajamas'}, {'pajamas'}, {'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}]","{'pajamas': 18.5, 'tie': 0.5, 'blouse': 0.5, 'belt': 0.5}","{'pajamas': 0.925, 'tie': 0.025, 'blouse': 0.025, 'belt': 0.025}"
11,4,belt,Is the item typically worn by men?,No.,"[{'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}]",{'pajamas': 20.0},{'pajamas': 1.0}
11,5,belt,Is the item typically worn by women?,Yes.,"[{'tie', 'blouse', 'belt', 'pajamas'}, {'pajamas'}, {'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'pajamas'}, {'pajamas'}, {'tie', 'blouse', 'belt', 'pajamas'}]","{'tie': 1.75, 'blouse': 1.75, 'belt': 1.75, 'pajamas': 14.75}","{'tie': 0.0875, 'blouse': 0.0875, 'belt': 0.0875, 'pajamas': 0.7375}"
11,6,belt,Is the item typically worn as sleepwear?,No.,"[{'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'belt', 'pajamas', 'none', 'tie', 'blouse'}, set(), {'tie', 'blouse', 'belt', 'pajamas'}, {'None'}, set(), set(), set(), {'belt', 'None', 'pajamas', 'tie', 'blouse'}, set(), {'belt', 'pajamas', 'none', 'tie', 'blouse'}, {'None'}, set(), {'belt', 'pajamas', 'tie', 'blouse'}, set(), {'belt', 'pajamas', 'tie', 'blouse'}, {'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'None', 'tie', 'blouse', 'belt', 'pajamas'}, set(), {'none', 'tie', 'blouse', 'belt', 'pajamas'}]","{'none': 1.0, 'tie': 2.15, 'blouse': 2.15, 'belt': 2.15, 'pajamas': 2.15, 'None': 2.4000000000000004}","{'none': 0.0833, 'tie': 0.1792, 'blouse': 0.1792, 'belt': 0.1792, 'pajamas': 0.1792, 'None': 0.2}"
11,7,belt,Is the item typically worn as formal attire?,No.,"[set(), set(), set(), set(), set(), set(), {'belt', 'pajamas', 'none', 'tie', 'blouse'}, set(), set(), set(), {'None'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'None'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'None'}, set(), {'None'}, set(), set(), {'None'}]","{'belt': 0.7, 'pajamas': 0.7, 'none': 0.2, 'tie': 0.7, 'blouse': 0.7, 'None': 5.0}","{'belt': 0.0875, 'pajamas': 0.0875, 'none': 0.025, 'tie': 0.0875, 'blouse': 0.0875, 'None': 0.625}"
11,8,belt,Is the item typically worn as casual attire?,Yes.,"[{'pajamas'}, {'belt'}, {'None'}, set(), {'belt', 'pajamas', 'none', 'tie', 'blouse'}, {'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'belt', 'pajamas', 'tie', 'blouse'}, {'pajamas'}, {'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'None'}, {'belt', 'pajamas', 'tie', 'blouse'}, {'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'None'}, set(), {'belt', 'pajamas', 'tie', 'blouse'}, {'belt', 'pajamas', 'none', 'tie', 'blouse'}, {'belt'}, {'belt', 'pajamas', 'none', 'tie', 'blouse'}, {'None'}, set()]","{'pajamas': 3.9500000000000006, 'belt': 3.95, 'None': 4.0, 'none': 1.2, 'tie': 1.95, 'blouse': 1.95}","{'pajamas': 0.2324, 'belt': 0.2324, 'None': 0.2353, 'none': 0.0706, 'tie': 0.1147, 'blouse': 0.1147}"
11,9,belt,Is the item a belt?,Yes! That's correct.,"[{'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'belt'}, {'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'belt'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'belt'}, {'belt'}, {'belt'}, {'belt'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'belt'}, {'belt'}, {'belt'}, {'belt'}, {'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'none', 'tie', 'blouse', 'belt', 'pajamas'}, {'belt'}, {'tie', 'blouse', 'belt', 'pajamas'}, {'belt'}]","{'none': 1.0, 'tie': 1.75, 'blouse': 1.75, 'belt': 13.749999999999998, 'pajamas': 1.75}","{'none': 0.05, 'tie': 0.0875, 'blouse': 0.0875, 'belt': 0.6875, 'pajamas': 0.0875}"
12,0,seal,Is your item a living organism?,Yes.,"[{'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}]","{'deer': 5.0, 'chipmunk': 5.0, 'hamster': 5.0, 'seal': 5.0}","{'deer': 0.25, 'chipmunk': 0.25, 'hamster': 0.25, 'seal': 0.25}"
12,1,seal,Is your item a mammal?,Yes.,"[{'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'hamster', 'chipmunk'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'hamster', 'chipmunk'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}]","{'deer': 5.166666666666666, 'chipmunk': 5.166666666666666, 'hamster': 5.166666666666666, 'seal': 4.5}","{'deer': 0.2583, 'chipmunk': 0.2583, 'hamster': 0.2583, 'seal': 0.225}"
12,2,seal,Is your item a domesticated animal?,No.,"[{'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk'}, {'deer', 'chipmunk'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk'}, {'deer', 'chipmunk'}, {'deer', 'chipmunk'}, {'deer', 'chipmunk'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk'}, {'deer', 'chipmunk'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk', 'seal'}, {'deer', 'chipmunk'}]","{'deer': 8.083333333333332, 'chipmunk': 8.083333333333332, 'hamster': 0.25, 'seal': 3.5833333333333335}","{'deer': 0.4042, 'chipmunk': 0.4042, 'hamster': 0.0125, 'seal': 0.1792}"
12,3,seal,Is your item a small animal?,No.,"[{'deer'}, {'deer'}, {'deer'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer'}, {'deer'}, {'deer'}, {'seal', 'deer', 'hamster', 'chipmunk'}, {'seal', 'deer', 'hamster', 'chipmunk'}, {'deer'}, {'deer'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer'}, {'seal', 'deer', 'hamster', 'chipmunk'}, {'deer'}, {'deer'}, {'deer'}, {'deer'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer'}]","{'deer': 15.5, 'chipmunk': 1.5, 'hamster': 1.5, 'seal': 1.5}","{'deer': 0.775, 'chipmunk': 0.075, 'hamster': 0.075, 'seal': 0.075}"
12,4,seal,Does your item have antlers?,No.,"[{'seal'}, {'seal'}, {'seal'}, {'None'}, {'None'}, {'seal'}, {'seal'}, {'seal'}, {'None'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}, {'None'}, {'seal', 'deer', 'hamster', 'chipmunk'}, {'seal'}, {'seal'}]","{'seal': 15.25, 'None': 4.0, 'deer': 0.25, 'hamster': 0.25, 'chipmunk': 0.25}","{'seal': 0.7625, 'None': 0.2, 'deer': 0.0125, 'hamster': 0.0125, 'chipmunk': 0.0125}"
12,5,seal,Is your item a seal?,Yes! That's correct.,"[{'seal'}, {'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'seal'}, {'deer', 'chipmunk', 'hamster', 'seal'}, {'seal', 'deer', 'hamster', 'chipmunk'}, {'seal'}, {'seal'}]","{'seal': 14.75, 'deer': 1.75, 'chipmunk': 1.75, 'hamster': 1.75}","{'seal': 0.7375, 'deer': 0.0875, 'chipmunk': 0.0875, 'hamster': 0.0875}"
13,0,bear,Is the item you have in mind an animal?,Yes.,"[{'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}, {'squirrel', 'bear', 'goat', 'zebra'}]","{'squirrel': 5.0, 'bear': 5.0, 'goat': 5.0, 'zebra': 5.0}","{'squirrel': 0.25, 'bear': 0.25, 'goat': 0.25, 'zebra': 0.25}"
13,1,bear,Does the animal you have in mind have stripes?,No.,"[{'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'goat', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}]","{'squirrel': 6.499999999999998, 'bear': 6.499999999999998, 'goat': 6.499999999999998, 'zebra': 0.5}","{'squirrel': 0.325, 'bear': 0.325, 'goat': 0.325, 'zebra': 0.025}"
13,2,bear,Is the animal you have in mind a mammal?,Yes.,"[{'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}]","{'squirrel': 5.583333333333333, 'bear': 5.583333333333333, 'goat': 5.583333333333333, 'zebra': 3.25}","{'squirrel': 0.2792, 'bear': 0.2792, 'goat': 0.2792, 'zebra': 0.1625}"
13,3,bear,Is the mammal you have in mind commonly found in the wild?,Yes.,"[{'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'squirrel', 'bear', 'goat'}, {'goat', 'zebra', 'squirrel', 'bear'}]","{'squirrel': 5.999999999999999, 'bear': 6.999999999999998, 'goat': 5.999999999999999, 'zebra': 1.0}","{'squirrel': 0.3, 'bear': 0.35, 'goat': 0.3, 'zebra': 0.05}"
13,4,bear,Is the mammal you have in mind larger than a human?,Yes.,"[{'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'bear'}, {'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'None'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}]","{'bear': 11.5, 'goat': 2.5, 'zebra': 2.5, 'squirrel': 2.5, 'None': 1.0}","{'bear': 0.575, 'goat': 0.125, 'zebra': 0.125, 'squirrel': 0.125, 'None': 0.05}"
13,5,bear,Is the mammal you have in mind a herbivore?,No.,"[{'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'None'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}]","{'goat': 4.75, 'zebra': 4.75, 'squirrel': 4.75, 'bear': 4.75, 'None': 1.0}","{'goat': 0.2375, 'zebra': 0.2375, 'squirrel': 0.2375, 'bear': 0.2375, 'None': 0.05}"
13,6,bear,Is the mammal you have in mind a predator?,Yes.,"[{'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}]","{'goat': 3.5, 'zebra': 3.5, 'squirrel': 3.5, 'bear': 9.5}","{'goat': 0.175, 'zebra': 0.175, 'squirrel': 0.175, 'bear': 0.475}"
13,7,bear,Is the mammal you have in mind known for its agility and climbing skills?,No.,"[{'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'bear'}, {'bear'}, {'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}]","{'bear': 11.75, 'goat': 2.75, 'zebra': 2.75, 'squirrel': 2.75}","{'bear': 0.5875, 'goat': 0.1375, 'zebra': 0.1375, 'squirrel': 0.1375}"
13,8,bear,Is the mammal you have in mind known for its strength and power?,Yes.,"[{'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}]","{'bear': 8.75, 'goat': 3.75, 'zebra': 3.75, 'squirrel': 3.75}","{'bear': 0.4375, 'goat': 0.1875, 'zebra': 0.1875, 'squirrel': 0.1875}"
13,9,bear,Is the mammal you have in mind a bear?,Yes! That's correct.,"[{'bear'}, {'bear'}, {'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'bear'}, {'bear'}, {'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}, {'goat', 'zebra', 'squirrel', 'bear'}]","{'bear': 14.75, 'goat': 1.75, 'zebra': 1.75, 'squirrel': 1.75}","{'bear': 0.7375, 'goat': 0.0875, 'zebra': 0.0875, 'squirrel': 0.0875}"
14,0,seal,Is the item you have in mind an animal?,Yes.,"[{'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}, {'cougar', 'goat', 'walrus', 'seal'}]","{'cougar': 5.0, 'goat': 5.0, 'walrus': 5.0, 'seal': 5.0}","{'cougar': 0.25, 'goat': 0.25, 'walrus': 0.25, 'seal': 0.25}"
14,1,seal,Does the animal you have in mind live in the water?,Yes.,"[{'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}]","{'walrus': 10.0, 'seal': 10.0}","{'walrus': 0.5, 'seal': 0.5}"
14,2,seal,Is the animal you have in mind a marine mammal?,Yes.,"[{'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}, {'walrus', 'seal'}]","{'walrus': 10.0, 'seal': 10.0}","{'walrus': 0.5, 'seal': 0.5}"
